iteration,all_current_accepted_likelihoods
1,-1491.2510629578637
2,-1491.2510629578637
3,-1491.2510629578637
4,-1491.2510629578637
5,-1476.1451457923995
6,-1476.1451457923995
7,-1476.1451457923995
8,-1476.1451457923995
9,-1476.1451457923995
10,-1476.1451457923995
11,-1476.1451457923995
12,-1476.1451457923995
13,-1476.1451457923995
14,-1476.1451457923995
15,-1346.634466591358
16,-1346.634466591358
17,-1346.634466591358
18,-1150.8421601030789
19,-1150.8421601030789
20,-1150.8421601030789
21,-1150.8421601030789
22,-1150.8421601030789
23,-1150.8421601030789
24,-1150.8421601030789
25,-1150.8421601030789
26,-1150.8421601030789
27,-1150.8421601030789
28,-1150.8421601030789
29,-1150.8421601030789
30,-1150.8421601030789
31,-1150.8421601030789
32,-1150.8421601030789
33,-1150.8421601030789
34,-1150.8421601030789
35,-1150.8421601030789
36,-1150.8421601030789
37,-1150.8421601030789
38,-1150.8421601030789
39,-1150.8421601030789
40,-1150.8421601030789
41,-1150.8421601030789
42,-1150.8421601030789
43,-1150.8421601030789
44,-1150.8421601030789
45,-1150.8421601030789
46,-1150.8421601030789
47,-1150.8421601030789
48,-1150.8421601030789
49,-1150.8421601030789
50,-1150.8421601030789
51,-1150.8421601030789
52,-1150.8421601030789
53,-1143.6897323693095
54,-1143.6897323693095
55,-1143.6897323693095
56,-1143.6897323693095
57,-1143.6897323693095
58,-1143.6897323693095
59,-1143.6897323693095
60,-1143.6897323693095
61,-1143.6897323693095
62,-1143.6897323693095
63,-1143.6897323693095
64,-1143.6897323693095
65,-1143.6897323693095
66,-1143.6897323693095
67,-1143.6897323693095
68,-1143.6897323693095
69,-1143.6897323693095
70,-1143.6897323693095
71,-1143.6897323693095
72,-1143.6897323693095
73,-1143.6897323693095
74,-1143.6897323693095
75,-1143.6897323693095
76,-1143.6897323693095
77,-1143.6897323693095
78,-1143.6897323693095
79,-1143.6897323693095
80,-1143.6897323693095
81,-1143.6897323693095
82,-1143.6897323693095
83,-1143.6897323693095
84,-1143.6897323693095
85,-1143.6897323693095
86,-1143.6897323693095
87,-1143.6897323693095
88,-1143.6897323693095
89,-1143.6897323693095
90,-1143.6897323693095
91,-1143.6897323693095
92,-1143.6897323693095
93,-1110.7105835833622
94,-1110.7105835833622
95,-1110.7105835833622
96,-1110.7105835833622
97,-1110.7105835833622
98,-1110.7105835833622
99,-1110.7105835833622
100,-1110.7105835833622
101,-1110.7105835833622
102,-1110.7105835833622
103,-1110.7105835833622
104,-1110.7105835833622
105,-1110.7105835833622
106,-1110.7105835833622
107,-1110.7105835833622
108,-1110.7105835833622
109,-1110.7105835833622
110,-1110.7105835833622
111,-1110.7105835833622
112,-1110.7105835833622
113,-1110.7105835833622
114,-1110.7105835833622
115,-1110.7105835833622
116,-1110.7105835833622
117,-1110.7105835833622
118,-1110.7105835833622
119,-1110.7105835833622
120,-1110.7105835833622
121,-1110.7105835833622
122,-1110.7105835833622
123,-1110.7105835833622
124,-1110.7105835833622
125,-1110.7105835833622
126,-1110.7105835833622
127,-1110.7105835833622
128,-1110.7105835833622
129,-1110.7105835833622
130,-1110.7105835833622
131,-1110.7105835833622
132,-1110.7105835833622
133,-1110.7105835833622
134,-1110.7105835833622
135,-1110.7105835833622
136,-1110.7105835833622
137,-1110.7105835833622
138,-1110.7105835833622
139,-1110.7105835833622
140,-1110.7105835833622
141,-1110.7105835833622
142,-1110.7105835833622
143,-1110.7105835833622
144,-1110.7105835833622
145,-1110.7105835833622
146,-1110.7105835833622
147,-1110.7105835833622
148,-1110.7105835833622
149,-1110.7105835833622
150,-1110.7105835833622
151,-1110.7105835833622
152,-1110.7105835833622
153,-1110.7105835833622
154,-1110.7105835833622
155,-1110.7105835833622
156,-1110.7105835833622
157,-1110.7105835833622
158,-1110.7105835833622
159,-1110.7105835833622
160,-1110.7105835833622
161,-1110.7105835833622
162,-1110.7105835833622
163,-1110.7105835833622
164,-1110.7105835833622
165,-1110.7105835833622
166,-1110.7105835833622
167,-1110.7105835833622
168,-1110.7105835833622
169,-1110.7105835833622
170,-1110.7105835833622
171,-1110.7105835833622
172,-1110.7105835833622
173,-1110.7105835833622
174,-1110.7105835833622
175,-1110.7105835833622
176,-1110.7105835833622
177,-1110.7105835833622
178,-1110.7105835833622
179,-1110.7105835833622
180,-1110.7105835833622
181,-1110.7105835833622
182,-1110.7105835833622
183,-1110.7105835833622
184,-1110.7105835833622
185,-1110.7105835833622
186,-1110.7105835833622
187,-1110.7105835833622
188,-1110.7105835833622
189,-1110.7105835833622
190,-1110.7105835833622
191,-1110.7105835833622
192,-1110.7105835833622
193,-1110.7105835833622
194,-1110.7105835833622
195,-1110.7105835833622
196,-1110.7105835833622
197,-1110.7105835833622
198,-1110.7105835833622
199,-1110.7105835833622
200,-1110.7105835833622
201,-1110.7105835833622
202,-1110.7105835833622
203,-1110.7105835833622
204,-1110.7105835833622
205,-1110.7105835833622
206,-1110.7105835833622
207,-1110.7105835833622
208,-1110.7105835833622
209,-1110.7105835833622
210,-1110.7105835833622
211,-1110.7105835833622
212,-1110.7105835833622
213,-1110.7105835833622
214,-1110.7105835833622
215,-1110.7105835833622
216,-1110.7105835833622
217,-1110.7105835833622
218,-1110.7105835833622
219,-1110.7105835833622
220,-1110.7105835833622
221,-1110.7105835833622
222,-1110.7105835833622
223,-1110.7105835833622
224,-1110.7105835833622
225,-1110.7105835833622
226,-1110.7105835833622
227,-1110.7105835833622
228,-1110.7105835833622
229,-1110.7105835833622
230,-1110.7105835833622
231,-1110.7105835833622
232,-1110.7105835833622
233,-1110.7105835833622
234,-1110.7105835833622
235,-1110.7105835833622
236,-1110.7105835833622
237,-1110.7105835833622
238,-1110.7105835833622
239,-1110.7105835833622
240,-1110.7105835833622
241,-1110.7105835833622
242,-1110.7105835833622
243,-1110.7105835833622
244,-1110.7105835833622
245,-1110.7105835833622
246,-1110.7105835833622
247,-1110.7105835833622
248,-1110.7105835833622
249,-1110.7105835833622
250,-1110.7105835833622
251,-1110.7105835833622
252,-1110.7105835833622
253,-1110.7105835833622
254,-1110.7105835833622
255,-1110.7105835833622
256,-1110.7105835833622
257,-1110.7105835833622
258,-1110.7105835833622
259,-1110.7105835833622
260,-1110.7105835833622
261,-1110.7105835833622
262,-1110.7105835833622
263,-1110.7105835833622
264,-1110.7105835833622
265,-1110.7105835833622
266,-1110.7105835833622
267,-1110.7105835833622
268,-1110.7105835833622
269,-1110.7105835833622
270,-1110.7105835833622
271,-1110.7105835833622
272,-1110.7105835833622
273,-1110.7105835833622
274,-1110.7105835833622
275,-1110.7105835833622
276,-1110.7105835833622
277,-1110.7105835833622
278,-1110.7105835833622
279,-1110.7105835833622
280,-1110.7105835833622
281,-1110.7105835833622
282,-1110.7105835833622
283,-1110.7105835833622
284,-1110.7105835833622
285,-1110.7105835833622
286,-1110.7105835833622
287,-1110.7105835833622
288,-1110.7105835833622
289,-1110.7105835833622
290,-1110.7105835833622
291,-1110.7105835833622
292,-1110.7105835833622
293,-1110.7105835833622
294,-1110.7105835833622
295,-1110.7105835833622
296,-1110.7105835833622
297,-1110.7105835833622
298,-1110.7105835833622
299,-1110.7105835833622
300,-1110.7105835833622
301,-1110.7105835833622
302,-1110.7105835833622
303,-1110.7105835833622
304,-1110.7105835833622
305,-1110.7105835833622
306,-1110.7105835833622
307,-1110.7105835833622
308,-1110.7105835833622
309,-1110.7105835833622
310,-1110.7105835833622
311,-1110.7105835833622
312,-1110.7105835833622
313,-1110.7105835833622
314,-1110.7105835833622
315,-1110.7105835833622
316,-1110.7105835833622
317,-1110.7105835833622
318,-1110.7105835833622
319,-1110.7105835833622
320,-1110.7105835833622
321,-1110.7105835833622
322,-1110.7105835833622
323,-1110.7105835833622
324,-1110.7105835833622
325,-1110.7105835833622
326,-1110.7105835833622
327,-1110.7105835833622
328,-1110.7105835833622
329,-1110.7105835833622
330,-1110.7105835833622
331,-1110.7105835833622
332,-1110.7105835833622
333,-1110.7105835833622
334,-1110.7105835833622
335,-1110.7105835833622
336,-1110.7105835833622
337,-1110.7105835833622
338,-1110.7105835833622
339,-1110.7105835833622
340,-1110.7105835833622
341,-1110.7105835833622
342,-1110.7105835833622
343,-1110.7105835833622
344,-1110.7105835833622
345,-1110.7105835833622
