iteration,all_current_best_likelihoods
106,-1832.516624483656
107,-1832.516624483656
108,-1832.516624483656
109,-1832.516624483656
110,-1832.516624483656
111,-1832.516624483656
112,-1832.516624483656
113,-1832.516624483656
114,-1832.516624483656
115,-1832.516624483656
116,-1832.516624483656
117,-1832.516624483656
118,-1832.516624483656
119,-1832.516624483656
120,-1832.516624483656
121,-1832.516624483656
122,-1832.516624483656
123,-1832.516624483656
124,-1832.516624483656
125,-1832.516624483656
126,-1832.516624483656
127,-1832.516624483656
128,-1832.516624483656
129,-1832.516624483656
130,-1831.864377365461
131,-1831.864377365461
132,-1831.864377365461
133,-1831.864377365461
134,-1831.864377365461
135,-1831.864377365461
136,-1831.864377365461
137,-1831.864377365461
138,-1831.864377365461
139,-1831.864377365461
140,-1831.864377365461
141,-1831.864377365461
142,-1831.864377365461
143,-1831.864377365461
144,-1831.864377365461
145,-1831.864377365461
146,-1831.864377365461
147,-1831.864377365461
148,-1831.864377365461
149,-1831.864377365461
150,-1831.864377365461
151,-1831.864377365461
152,-1831.864377365461
153,-1831.864377365461
154,-1831.864377365461
155,-1831.864377365461
156,-1831.864377365461
157,-1831.864377365461
158,-1831.864377365461
159,-1831.864377365461
160,-1831.864377365461
161,-1831.864377365461
162,-1831.864377365461
163,-1831.864377365461
164,-1831.864377365461
165,-1831.864377365461
166,-1831.864377365461
167,-1831.864377365461
168,-1831.864377365461
169,-1831.864377365461
170,-1831.864377365461
171,-1831.864377365461
172,-1831.864377365461
173,-1831.864377365461
174,-1831.864377365461
175,-1831.864377365461
176,-1826.5586155266992
177,-1826.5586155266992
178,-1826.5586155266992
179,-1826.5586155266992
180,-1826.5586155266992
181,-1826.5586155266992
182,-1826.5586155266992
183,-1826.5586155266992
184,-1826.5586155266992
185,-1826.5586155266992
186,-1826.5586155266992
187,-1826.5586155266992
188,-1826.5586155266992
189,-1826.5586155266992
190,-1826.5586155266992
191,-1826.5586155266992
192,-1826.5586155266992
193,-1826.5586155266992
194,-1826.5586155266992
195,-1826.5586155266992
196,-1826.5586155266992
197,-1826.5586155266992
198,-1826.5586155266992
199,-1826.5586155266992
200,-1826.5586155266992
201,-1826.5586155266992
202,-1826.5586155266992
203,-1826.5586155266992
204,-1826.5586155266992
205,-1826.5586155266992
206,-1826.5586155266992
207,-1826.5586155266992
208,-1826.5586155266992
209,-1826.5586155266992
210,-1826.5586155266992
211,-1826.5586155266992
212,-1826.5586155266992
213,-1826.5586155266992
214,-1826.5586155266992
215,-1826.5586155266992
216,-1826.5586155266992
217,-1826.5586155266992
218,-1826.5586155266992
219,-1826.5586155266992
220,-1826.5586155266992
221,-1826.5586155266992
222,-1826.5586155266992
223,-1826.5586155266992
224,-1826.5586155266992
225,-1826.5586155266992
226,-1826.5586155266992
227,-1826.5586155266992
228,-1826.5586155266992
229,-1826.5586155266992
230,-1826.5586155266992
231,-1826.5586155266992
232,-1826.5586155266992
233,-1826.5586155266992
234,-1826.5586155266992
235,-1826.5586155266992
236,-1826.5586155266992
237,-1826.5586155266992
238,-1826.5586155266992
239,-1826.5586155266992
240,-1826.5586155266992
241,-1826.5586155266992
242,-1826.5586155266992
243,-1826.5586155266992
244,-1826.5586155266992
245,-1826.5586155266992
246,-1826.5586155266992
247,-1828.8331745762823
248,-1828.8331745762823
249,-1828.8331745762823
250,-1828.8331745762823
251,-1828.8331745762823
252,-1828.8331745762823
253,-1828.8331745762823
254,-1828.8331745762823
255,-1828.8331745762823
256,-1828.8331745762823
257,-1828.8331745762823
258,-1828.8331745762823
259,-1828.8331745762823
260,-1828.8331745762823
261,-1828.8331745762823
262,-1828.8331745762823
263,-1828.8331745762823
264,-1828.8331745762823
265,-1828.8331745762823
266,-1828.8331745762823
267,-1828.8331745762823
268,-1828.8331745762823
269,-1828.8331745762823
270,-1828.8331745762823
271,-1822.3932421019822
272,-1822.3932421019822
273,-1822.3932421019822
274,-1822.3932421019822
275,-1822.3932421019822
276,-1822.3932421019822
277,-1822.3932421019822
278,-1822.3932421019822
279,-1822.3932421019822
280,-1822.3932421019822
281,-1822.3932421019822
282,-1822.3932421019822
283,-1822.3932421019822
284,-1822.3932421019822
285,-1822.3932421019822
286,-1822.3932421019822
287,-1822.3932421019822
288,-1822.3932421019822
289,-1822.3932421019822
290,-1822.3932421019822
291,-1822.3932421019822
292,-1822.3932421019822
293,-1822.3932421019822
294,-1822.3932421019822
295,-1822.3932421019822
296,-1822.3932421019822
297,-1822.3932421019822
298,-1822.3932421019822
299,-1822.3932421019822
300,-1822.3932421019822
301,-1822.3932421019822
302,-1822.3932421019822
303,-1822.3932421019822
304,-1822.3932421019822
305,-1822.3932421019822
306,-1822.3932421019822
307,-1822.3932421019822
308,-1822.3932421019822
309,-1822.3932421019822
310,-1822.3932421019822
311,-1822.3932421019822
312,-1822.3932421019822
313,-1822.3932421019822
314,-1822.3932421019822
315,-1822.3932421019822
316,-1822.3932421019822
317,-1822.3932421019822
318,-1822.3932421019822
319,-1822.3932421019822
320,-1822.3932421019822
321,-1822.3932421019822
322,-1822.3932421019822
323,-1822.3932421019822
324,-1822.3932421019822
325,-1822.3932421019822
326,-1822.3932421019822
327,-1822.3932421019822
328,-1822.3932421019822
329,-1822.3932421019822
330,-1822.3932421019822
331,-1822.3932421019822
332,-1822.3932421019822
333,-1815.8948772982258
334,-1815.8948772982258
335,-1815.8948772982258
336,-1815.8948772982258
337,-1815.8948772982258
338,-1815.8948772982258
339,-1815.8948772982258
340,-1815.8948772982258
341,-1815.8948772982258
342,-1815.8948772982258
343,-1815.8948772982258
344,-1815.8948772982258
345,-1815.8948772982258
346,-1815.8948772982258
347,-1815.8948772982258
348,-1815.8948772982258
349,-1815.8948772982258
350,-1815.8948772982258
351,-1815.8948772982258
352,-1815.8948772982258
353,-1815.8948772982258
354,-1815.8948772982258
355,-1815.8948772982258
356,-1815.8948772982258
357,-1815.8948772982258
358,-1815.8948772982258
359,-1815.8948772982258
360,-1815.8948772982258
361,-1815.8948772982258
362,-1815.8948772982258
363,-1815.8948772982258
364,-1815.8948772982258
365,-1815.8948772982258
366,-1815.8948772982258
367,-1815.8948772982258
368,-1815.8948772982258
369,-1815.8948772982258
370,-1815.8948772982258
371,-1815.8948772982258
372,-1815.8948772982258
373,-1815.8948772982258
374,-1815.8948772982258
375,-1815.8948772982258
376,-1815.8948772982258
377,-1815.8948772982258
378,-1815.8948772982258
379,-1815.8948772982258
380,-1815.8948772982258
381,-1815.8948772982258
382,-1815.8948772982258
383,-1815.8948772982258
384,-1815.8948772982258
385,-1815.8948772982258
386,-1815.8948772982258
387,-1815.8948772982258
388,-1815.8948772982258
389,-1815.8948772982258
390,-1815.8948772982258
391,-1815.8948772982258
392,-1815.8948772982258
393,-1815.8948772982258
394,-1815.8948772982258
395,-1815.8948772982258
396,-1815.8948772982258
397,-1815.8948772982258
398,-1815.8948772982258
399,-1815.8948772982258
400,-1815.8948772982258
401,-1815.8948772982258
402,-1815.8948772982258
403,-1815.8948772982258
404,-1815.8948772982258
405,-1815.8948772982258
406,-1815.8948772982258
407,-1815.8948772982258
408,-1815.8948772982258
409,-1815.8948772982258
410,-1815.8948772982258
411,-1815.8948772982258
412,-1815.8948772982258
413,-1815.8948772982258
414,-1815.8948772982258
415,-1815.8948772982258
416,-1815.8948772982258
417,-1815.8948772982258
418,-1815.8948772982258
419,-1815.8948772982258
420,-1815.8948772982258
421,-1815.8948772982258
422,-1815.8948772982258
423,-1815.8948772982258
424,-1815.8948772982258
425,-1815.8948772982258
426,-1815.8948772982258
427,-1815.8948772982258
428,-1815.8948772982258
429,-1815.8948772982258
430,-1815.8948772982258
431,-1815.8948772982258
432,-1815.8948772982258
433,-1815.8948772982258
434,-1815.8948772982258
435,-1815.8948772982258
436,-1815.8948772982258
437,-1815.8948772982258
438,-1815.8948772982258
439,-1815.8948772982258
440,-1815.8948772982258
441,-1815.8948772982258
442,-1815.8948772982258
443,-1815.8948772982258
444,-1815.8948772982258
445,-1815.8948772982258
446,-1815.8948772982258
447,-1815.8948772982258
448,-1815.8948772982258
449,-1815.8948772982258
450,-1815.8948772982258
451,-1815.8948772982258
452,-1815.8948772982258
453,-1815.8948772982258
454,-1815.8948772982258
455,-1815.8948772982258
456,-1815.8948772982258
457,-1815.8948772982258
458,-1815.8948772982258
459,-1815.8948772982258
460,-1815.8948772982258
461,-1815.8948772982258
462,-1815.8948772982258
463,-1815.8948772982258
464,-1815.8948772982258
465,-1815.8948772982258
466,-1815.8948772982258
467,-1815.8948772982258
468,-1815.8948772982258
469,-1815.8948772982258
470,-1808.0498540325823
471,-1808.0498540325823
472,-1808.0498540325823
473,-1808.0498540325823
474,-1808.0498540325823
475,-1808.0498540325823
476,-1808.0498540325823
477,-1808.0498540325823
478,-1808.0498540325823
479,-1808.0498540325823
480,-1808.0498540325823
481,-1808.0498540325823
482,-1808.0498540325823
483,-1808.0498540325823
484,-1808.0498540325823
485,-1808.0498540325823
486,-1808.0498540325823
487,-1808.0498540325823
488,-1808.0498540325823
489,-1808.0498540325823
490,-1808.0498540325823
491,-1808.0498540325823
492,-1808.0498540325823
493,-1808.0498540325823
494,-1808.0498540325823
495,-1808.0498540325823
496,-1808.0498540325823
497,-1808.0498540325823
498,-1808.0498540325823
499,-1808.0498540325823
500,-1808.0498540325823
501,-1808.0498540325823
502,-1808.0498540325823
503,-1808.0498540325823
504,-1808.0498540325823
505,-1808.0498540325823
506,-1808.0498540325823
507,-1808.0498540325823
508,-1808.0498540325823
509,-1808.0498540325823
510,-1808.0498540325823
511,-1808.0498540325823
512,-1808.0498540325823
513,-1808.0498540325823
514,-1808.0498540325823
515,-1808.0498540325823
516,-1808.0498540325823
517,-1808.0498540325823
518,-1808.0498540325823
519,-1808.0498540325823
520,-1808.0498540325823
521,-1808.0498540325823
522,-1808.0498540325823
523,-1808.0498540325823
524,-1808.0498540325823
525,-1808.0498540325823
526,-1808.0498540325823
527,-1808.0498540325823
528,-1808.0498540325823
529,-1808.0498540325823
530,-1808.0498540325823
531,-1808.0498540325823
532,-1808.0498540325823
533,-1808.0498540325823
534,-1808.0498540325823
535,-1808.0498540325823
536,-1808.0498540325823
537,-1808.0498540325823
538,-1808.0498540325823
539,-1808.0498540325823
540,-1808.0498540325823
541,-1808.0498540325823
542,-1808.0498540325823
543,-1808.0498540325823
544,-1808.0498540325823
545,-1808.0498540325823
546,-1808.0498540325823
547,-1808.0498540325823
548,-1802.675682064429
549,-1802.675682064429
550,-1802.675682064429
551,-1802.675682064429
552,-1802.675682064429
553,-1802.675682064429
554,-1802.675682064429
555,-1802.675682064429
556,-1802.675682064429
557,-1802.675682064429
558,-1802.675682064429
559,-1802.675682064429
560,-1802.675682064429
561,-1802.675682064429
562,-1802.675682064429
563,-1802.675682064429
564,-1802.675682064429
565,-1802.675682064429
566,-1802.675682064429
567,-1802.675682064429
568,-1802.675682064429
569,-1802.675682064429
570,-1802.675682064429
571,-1802.675682064429
572,-1802.675682064429
573,-1802.675682064429
574,-1802.675682064429
575,-1802.675682064429
576,-1802.675682064429
577,-1802.675682064429
578,-1802.675682064429
579,-1802.675682064429
580,-1802.675682064429
581,-1802.675682064429
582,-1802.675682064429
583,-1802.675682064429
584,-1802.675682064429
585,-1802.675682064429
586,-1802.675682064429
587,-1802.675682064429
588,-1802.675682064429
589,-1802.675682064429
590,-1802.675682064429
591,-1802.675682064429
592,-1802.675682064429
593,-1802.675682064429
594,-1802.675682064429
595,-1802.675682064429
596,-1802.675682064429
597,-1802.675682064429
598,-1802.675682064429
599,-1802.675682064429
600,-1802.675682064429
601,-1802.675682064429
602,-1802.675682064429
603,-1802.675682064429
604,-1802.675682064429
605,-1802.675682064429
606,-1802.675682064429
607,-1802.675682064429
608,-1802.675682064429
609,-1802.675682064429
610,-1802.675682064429
611,-1802.675682064429
612,-1802.675682064429
613,-1802.675682064429
614,-1802.675682064429
615,-1802.675682064429
616,-1802.675682064429
617,-1802.675682064429
618,-1802.675682064429
619,-1802.675682064429
620,-1802.675682064429
621,-1802.675682064429
622,-1802.675682064429
623,-1802.675682064429
624,-1802.675682064429
625,-1802.675682064429
626,-1802.675682064429
627,-1802.675682064429
628,-1802.675682064429
629,-1802.675682064429
630,-1802.675682064429
631,-1802.675682064429
632,-1802.675682064429
633,-1802.675682064429
634,-1802.675682064429
635,-1802.675682064429
636,-1802.675682064429
637,-1802.675682064429
638,-1802.675682064429
639,-1802.675682064429
640,-1802.675682064429
641,-1802.675682064429
642,-1802.675682064429
643,-1802.675682064429
644,-1802.675682064429
645,-1802.675682064429
646,-1802.675682064429
647,-1802.675682064429
648,-1802.675682064429
649,-1802.675682064429
650,-1802.675682064429
651,-1802.675682064429
652,-1802.675682064429
653,-1802.675682064429
654,-1802.675682064429
655,-1802.675682064429
656,-1802.675682064429
657,-1802.675682064429
658,-1802.675682064429
659,-1802.675682064429
660,-1802.675682064429
661,-1802.675682064429
662,-1802.675682064429
663,-1802.675682064429
664,-1802.675682064429
665,-1802.675682064429
666,-1802.675682064429
667,-1802.675682064429
668,-1802.675682064429
669,-1802.675682064429
670,-1802.675682064429
671,-1802.675682064429
672,-1802.675682064429
673,-1802.675682064429
674,-1802.675682064429
675,-1802.675682064429
676,-1802.675682064429
677,-1802.675682064429
678,-1802.675682064429
679,-1802.675682064429
680,-1802.675682064429
681,-1802.675682064429
682,-1802.675682064429
683,-1802.675682064429
684,-1802.675682064429
685,-1802.675682064429
686,-1802.675682064429
687,-1802.675682064429
688,-1802.675682064429
689,-1802.675682064429
690,-1802.675682064429
691,-1802.675682064429
692,-1802.675682064429
693,-1802.675682064429
694,-1802.675682064429
695,-1802.675682064429
696,-1802.675682064429
697,-1802.675682064429
698,-1802.675682064429
699,-1802.675682064429
700,-1802.675682064429
701,-1802.675682064429
702,-1802.675682064429
703,-1802.675682064429
704,-1802.675682064429
705,-1802.675682064429
706,-1802.675682064429
707,-1802.675682064429
708,-1802.675682064429
709,-1802.675682064429
710,-1802.675682064429
711,-1802.675682064429
712,-1802.675682064429
713,-1802.675682064429
714,-1802.675682064429
715,-1802.675682064429
716,-1802.675682064429
717,-1802.675682064429
718,-1802.675682064429
719,-1802.675682064429
720,-1802.675682064429
721,-1802.675682064429
722,-1802.675682064429
723,-1802.675682064429
724,-1803.0146142413519
725,-1803.0146142413519
726,-1803.0146142413519
727,-1803.0146142413519
728,-1803.0146142413519
729,-1803.0146142413519
730,-1803.0146142413519
731,-1803.0146142413519
732,-1803.0146142413519
733,-1803.0146142413519
734,-1803.0146142413519
735,-1803.0146142413519
736,-1803.0146142413519
737,-1803.0146142413519
738,-1803.0146142413519
739,-1803.0146142413519
740,-1803.0146142413519
741,-1803.0146142413519
742,-1803.0146142413519
743,-1803.0146142413519
744,-1803.0146142413519
745,-1803.0146142413519
746,-1803.0146142413519
747,-1803.0146142413519
748,-1803.0146142413519
749,-1803.0146142413519
750,-1803.0146142413519
751,-1803.0146142413519
752,-1803.0146142413519
753,-1803.0146142413519
754,-1803.0146142413519
755,-1803.0146142413519
756,-1803.0146142413519
757,-1803.0146142413519
758,-1803.0146142413519
759,-1803.0146142413519
760,-1803.0146142413519
761,-1803.0146142413519
762,-1803.0146142413519
763,-1803.0146142413519
764,-1803.0146142413519
765,-1803.0146142413519
766,-1803.0146142413519
767,-1803.0146142413519
768,-1803.0146142413519
769,-1803.0146142413519
770,-1803.0146142413519
771,-1803.0146142413519
772,-1803.0146142413519
773,-1803.0146142413519
774,-1803.0146142413519
775,-1803.0146142413519
776,-1803.0146142413519
777,-1803.0146142413519
778,-1803.438938508242
779,-1803.438938508242
780,-1803.438938508242
781,-1803.438938508242
782,-1803.438938508242
783,-1803.438938508242
784,-1803.438938508242
785,-1803.438938508242
786,-1803.438938508242
787,-1803.438938508242
788,-1803.438938508242
789,-1803.438938508242
790,-1803.438938508242
791,-1803.438938508242
792,-1803.438938508242
793,-1803.438938508242
794,-1803.438938508242
795,-1803.438938508242
796,-1803.438938508242
797,-1803.438938508242
798,-1803.438938508242
799,-1803.438938508242
800,-1803.438938508242
801,-1803.438938508242
802,-1803.438938508242
803,-1803.438938508242
804,-1803.438938508242
805,-1803.438938508242
806,-1803.438938508242
807,-1803.438938508242
808,-1803.438938508242
809,-1803.438938508242
810,-1803.438938508242
811,-1803.438938508242
812,-1803.438938508242
813,-1803.438938508242
814,-1803.438938508242
815,-1803.438938508242
816,-1803.438938508242
817,-1803.438938508242
818,-1803.438938508242
819,-1803.438938508242
820,-1803.438938508242
821,-1803.438938508242
822,-1803.438938508242
823,-1803.438938508242
824,-1803.438938508242
825,-1803.438938508242
826,-1803.438938508242
827,-1803.438938508242
828,-1803.438938508242
829,-1803.438938508242
830,-1803.438938508242
831,-1803.438938508242
832,-1803.438938508242
833,-1803.438938508242
834,-1803.438938508242
835,-1803.438938508242
836,-1803.438938508242
837,-1803.438938508242
838,-1803.438938508242
839,-1803.438938508242
840,-1803.438938508242
841,-1803.438938508242
842,-1803.438938508242
843,-1803.438938508242
844,-1803.438938508242
845,-1803.438938508242
846,-1803.438938508242
847,-1803.438938508242
848,-1803.438938508242
849,-1803.438938508242
850,-1803.438938508242
851,-1803.438938508242
852,-1803.438938508242
853,-1803.438938508242
854,-1803.438938508242
855,-1803.438938508242
856,-1803.438938508242
857,-1803.438938508242
858,-1803.438938508242
859,-1803.438938508242
860,-1803.438938508242
861,-1803.438938508242
862,-1803.438938508242
863,-1803.438938508242
864,-1803.438938508242
865,-1803.438938508242
866,-1803.438938508242
867,-1803.438938508242
868,-1803.438938508242
869,-1803.438938508242
870,-1803.438938508242
871,-1803.438938508242
872,-1803.438938508242
873,-1803.438938508242
874,-1803.438938508242
875,-1803.438938508242
876,-1803.438938508242
877,-1803.438938508242
878,-1803.438938508242
879,-1803.438938508242
880,-1803.438938508242
881,-1803.438938508242
882,-1803.438938508242
883,-1803.438938508242
884,-1803.438938508242
885,-1803.438938508242
886,-1803.438938508242
887,-1803.438938508242
888,-1803.438938508242
889,-1803.438938508242
890,-1803.438938508242
891,-1803.438938508242
892,-1803.438938508242
893,-1803.438938508242
894,-1803.438938508242
895,-1803.438938508242
896,-1803.438938508242
897,-1803.438938508242
898,-1803.438938508242
899,-1803.438938508242
900,-1803.438938508242
901,-1803.438938508242
902,-1803.438938508242
903,-1803.438938508242
904,-1803.438938508242
905,-1803.438938508242
906,-1803.438938508242
907,-1803.438938508242
908,-1803.438938508242
909,-1803.438938508242
910,-1803.438938508242
911,-1803.438938508242
912,-1803.438938508242
913,-1803.438938508242
914,-1803.438938508242
915,-1803.438938508242
916,-1803.438938508242
917,-1803.438938508242
918,-1803.438938508242
919,-1803.438938508242
920,-1803.438938508242
921,-1803.438938508242
922,-1803.438938508242
923,-1803.438938508242
924,-1803.438938508242
925,-1803.438938508242
926,-1803.438938508242
927,-1803.438938508242
928,-1803.438938508242
929,-1803.438938508242
930,-1803.438938508242
931,-1803.438938508242
932,-1803.438938508242
933,-1803.438938508242
934,-1803.438938508242
935,-1803.438938508242
936,-1803.438938508242
937,-1803.438938508242
938,-1803.438938508242
939,-1803.438938508242
940,-1803.438938508242
941,-1803.438938508242
942,-1803.438938508242
943,-1803.438938508242
944,-1803.438938508242
945,-1803.438938508242
946,-1803.438938508242
947,-1803.438938508242
948,-1803.438938508242
949,-1803.438938508242
950,-1803.438938508242
951,-1803.438938508242
952,-1803.438938508242
953,-1803.438938508242
954,-1803.438938508242
955,-1803.438938508242
956,-1803.438938508242
957,-1803.438938508242
958,-1803.438938508242
959,-1803.438938508242
960,-1803.438938508242
961,-1803.438938508242
962,-1803.438938508242
963,-1803.438938508242
964,-1803.438938508242
965,-1803.438938508242
966,-1803.438938508242
967,-1803.438938508242
968,-1803.438938508242
969,-1803.438938508242
970,-1803.438938508242
971,-1803.438938508242
972,-1803.438938508242
973,-1803.438938508242
974,-1803.438938508242
975,-1803.438938508242
976,-1803.438938508242
977,-1803.438938508242
978,-1803.438938508242
979,-1803.438938508242
980,-1803.438938508242
981,-1803.438938508242
982,-1803.438938508242
983,-1803.438938508242
984,-1803.438938508242
985,-1803.438938508242
986,-1803.438938508242
987,-1803.438938508242
988,-1803.438938508242
989,-1803.438938508242
990,-1803.438938508242
991,-1803.438938508242
992,-1803.438938508242
993,-1803.438938508242
994,-1803.438938508242
995,-1803.438938508242
996,-1803.438938508242
997,-1803.438938508242
998,-1803.438938508242
999,-1803.438938508242
1000,-1803.438938508242
