iteration,all_current_acceptance_ratios
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,100.0
7,85.71428571428571
8,75.0
9,66.66666666666667
10,70.0
11,72.72727272727273
12,75.0
13,69.23076923076923
14,71.42857142857143
15,73.33333333333333
16,68.75
17,64.70588235294117
18,61.111111111111114
19,57.89473684210526
20,55.0
21,52.38095238095238
22,50.0
23,47.82608695652174
24,45.833333333333336
25,44.0
26,42.30769230769231
27,44.44444444444444
28,46.42857142857143
29,44.827586206896555
30,43.333333333333336
31,41.935483870967744
32,40.625
33,39.39393939393939
34,38.23529411764706
35,37.142857142857146
36,36.111111111111114
37,35.13513513513514
38,34.21052631578947
39,33.333333333333336
40,32.5
41,31.70731707317073
42,30.952380952380953
43,30.232558139534884
44,29.545454545454547
45,28.88888888888889
46,28.26086956521739
47,27.659574468085108
48,27.083333333333332
49,26.53061224489796
50,26.0
51,25.49019607843137
52,25.0
53,24.528301886792452
54,24.074074074074073
55,23.636363636363637
56,23.214285714285715
57,22.80701754385965
58,22.413793103448278
59,22.033898305084747
60,21.666666666666668
61,21.311475409836067
62,20.967741935483872
63,20.634920634920636
64,21.875
65,23.076923076923077
66,22.727272727272727
67,22.388059701492537
68,22.058823529411764
69,21.73913043478261
70,21.428571428571427
71,21.12676056338028
72,20.833333333333332
73,20.54794520547945
74,20.27027027027027
75,20.0
76,19.736842105263158
77,19.48051948051948
78,19.23076923076923
79,18.9873417721519
80,18.75
81,18.51851851851852
82,18.29268292682927
83,18.072289156626507
84,17.857142857142858
85,17.647058823529413
86,17.441860465116278
87,17.24137931034483
88,17.045454545454547
89,16.853932584269664
90,16.666666666666668
91,16.483516483516482
92,16.304347826086957
93,16.129032258064516
94,15.957446808510639
95,15.789473684210526
96,15.625
97,15.463917525773196
98,15.306122448979592
99,15.151515151515152
100,15.0
101,14.851485148514852
102,14.705882352941176
103,14.563106796116505
104,14.423076923076923
105,14.285714285714286
106,14.150943396226415
107,14.018691588785046
108,13.88888888888889
109,13.761467889908257
110,13.636363636363637
111,13.513513513513514
112,13.392857142857142
113,13.274336283185841
114,13.157894736842104
115,13.043478260869565
116,12.931034482758621
117,12.820512820512821
118,12.711864406779661
119,12.605042016806722
120,12.5
121,12.396694214876034
122,12.295081967213115
123,12.195121951219512
124,12.096774193548388
125,12.0
126,11.904761904761905
127,11.811023622047244
128,11.71875
129,11.627906976744185
130,11.538461538461538
131,11.450381679389313
132,11.363636363636363
133,11.278195488721805
134,11.194029850746269
135,11.11111111111111
136,11.029411764705882
137,10.94890510948905
138,10.869565217391305
139,10.79136690647482
140,10.714285714285714
141,10.638297872340425
142,10.56338028169014
143,10.48951048951049
144,10.416666666666666
145,10.344827586206897
146,10.273972602739725
147,10.204081632653061
148,10.135135135135135
149,10.06711409395973
150,10.0
151,9.933774834437086
152,9.868421052631579
153,9.803921568627452
154,9.74025974025974
155,9.67741935483871
156,9.615384615384615
