iteration,all_current_accepted_likelihoods
1,-1226.5980409822428
2,-971.1322259056436
3,-935.7598873356654
4,-932.9085438966771
5,-928.5390463390281
6,-928.7846586561717
7,-928.7846586561717
8,-928.7846586561717
9,-928.7846586561717
10,-926.2839698269678
11,-922.1239343752698
12,-923.4110253755664
13,-923.4110253755664
14,-889.5698389683704
15,-869.7602941659987
16,-869.7602941659987
17,-869.7602941659987
18,-869.7602941659987
19,-869.7602941659987
20,-869.7602941659987
21,-869.7602941659987
22,-869.7602941659987
23,-869.7602941659987
24,-869.7602941659987
25,-869.7602941659987
26,-869.7602941659987
27,-860.0119002916797
28,-852.377658308499
29,-852.377658308499
30,-852.377658308499
31,-852.377658308499
32,-852.377658308499
33,-852.377658308499
34,-852.377658308499
35,-852.377658308499
36,-852.377658308499
37,-852.377658308499
38,-852.377658308499
39,-852.377658308499
40,-852.377658308499
41,-852.377658308499
42,-852.377658308499
43,-852.377658308499
44,-852.377658308499
45,-852.377658308499
46,-852.377658308499
47,-852.377658308499
48,-852.377658308499
49,-852.377658308499
50,-852.377658308499
51,-852.377658308499
52,-852.377658308499
53,-852.377658308499
54,-852.377658308499
55,-852.377658308499
56,-852.377658308499
57,-852.377658308499
58,-852.377658308499
59,-852.377658308499
60,-852.377658308499
61,-852.377658308499
62,-852.377658308499
63,-852.377658308499
64,-853.1337915289002
65,-853.9771216155976
66,-853.9771216155976
67,-853.9771216155976
68,-853.9771216155976
69,-853.9771216155976
70,-853.9771216155976
71,-853.9771216155976
72,-853.9771216155976
73,-853.9771216155976
74,-853.9771216155976
75,-853.9771216155976
76,-853.9771216155976
77,-853.9771216155976
78,-853.9771216155976
79,-853.9771216155976
80,-853.9771216155976
81,-853.9771216155976
82,-853.9771216155976
83,-853.9771216155976
84,-853.9771216155976
85,-853.9771216155976
86,-853.9771216155976
87,-853.9771216155976
88,-853.9771216155976
89,-853.9771216155976
90,-853.9771216155976
91,-853.9771216155976
92,-853.9771216155976
93,-853.9771216155976
94,-853.9771216155976
95,-853.9771216155976
96,-853.9771216155976
97,-853.9771216155976
98,-853.9771216155976
99,-853.9771216155976
100,-853.9771216155976
101,-853.9771216155976
102,-853.9771216155976
103,-853.9771216155976
104,-853.9771216155976
105,-853.9771216155976
106,-853.9771216155976
107,-853.9771216155976
108,-853.9771216155976
109,-853.9771216155976
110,-853.9771216155976
111,-853.9771216155976
112,-853.9771216155976
113,-853.9771216155976
114,-853.9771216155976
115,-853.9771216155976
116,-853.9771216155976
117,-853.9771216155976
118,-853.9771216155976
119,-853.9771216155976
120,-853.9771216155976
121,-853.9771216155976
122,-853.9771216155976
123,-853.9771216155976
124,-853.9771216155976
125,-853.9771216155976
126,-853.9771216155976
127,-853.9771216155976
128,-853.9771216155976
129,-853.9771216155976
130,-853.9771216155976
131,-853.9771216155976
132,-853.9771216155976
133,-853.9771216155976
134,-853.9771216155976
135,-853.9771216155976
136,-853.9771216155976
137,-853.9771216155976
138,-853.9771216155976
139,-853.9771216155976
140,-853.9771216155976
141,-853.9771216155976
142,-853.9771216155976
143,-853.9771216155976
144,-853.9771216155976
145,-853.9771216155976
146,-853.9771216155976
147,-853.9771216155976
148,-853.9771216155976
149,-853.9771216155976
150,-853.9771216155976
151,-853.9771216155976
152,-853.9771216155976
153,-853.9771216155976
154,-853.9771216155976
155,-853.9771216155976
156,-853.9771216155976
157,-853.9771216155976
158,-853.9771216155976
