iteration,all_current_acceptance_ratios
1,100.0
2,100.0
3,100.0
4,100.0
5,80.0
6,66.66666666666667
7,57.142857142857146
8,50.0
9,44.44444444444444
10,40.0
11,36.36363636363637
12,33.333333333333336
13,30.76923076923077
14,28.571428571428573
15,26.666666666666668
16,25.0
17,23.529411764705884
18,22.22222222222222
19,26.31578947368421
20,25.0
21,23.80952380952381
22,22.727272727272727
23,26.08695652173913
24,29.166666666666668
25,28.0
26,26.923076923076923
27,25.925925925925927
28,25.0
29,24.137931034482758
30,23.333333333333332
31,22.580645161290324
32,21.875
33,21.21212121212121
34,20.58823529411765
35,20.0
36,19.444444444444443
37,18.91891891891892
38,18.42105263157895
39,17.94871794871795
40,17.5
41,17.073170731707318
42,16.666666666666668
43,16.27906976744186
44,15.909090909090908
45,15.555555555555555
46,15.217391304347826
47,14.893617021276595
48,16.666666666666668
49,18.367346938775512
50,20.0
51,19.607843137254903
52,19.23076923076923
53,18.867924528301888
54,18.51851851851852
55,18.181818181818183
56,19.642857142857142
57,21.05263157894737
58,22.413793103448278
59,23.728813559322035
60,23.333333333333332
61,22.950819672131146
62,22.580645161290324
63,22.22222222222222
64,21.875
65,21.53846153846154
66,21.21212121212121
67,20.895522388059703
68,20.58823529411765
69,20.28985507246377
70,20.0
71,19.718309859154928
72,19.444444444444443
73,19.17808219178082
74,18.91891891891892
75,18.666666666666668
76,18.42105263157895
77,18.181818181818183
78,17.94871794871795
79,17.72151898734177
80,17.5
81,17.28395061728395
82,17.073170731707318
83,16.867469879518072
84,16.666666666666668
85,16.470588235294116
86,16.27906976744186
87,16.091954022988507
88,15.909090909090908
89,15.730337078651685
90,15.555555555555555
91,15.384615384615385
92,15.217391304347826
93,15.053763440860216
94,14.893617021276595
95,14.736842105263158
96,14.583333333333334
97,14.43298969072165
98,14.285714285714286
99,14.141414141414142
100,14.0
101,13.861386138613861
102,13.72549019607843
103,13.592233009708737
104,13.461538461538462
105,13.333333333333334
106,13.20754716981132
107,13.08411214953271
108,12.962962962962964
109,13.761467889908257
110,14.545454545454545
111,14.414414414414415
112,14.285714285714286
113,14.15929203539823
114,14.035087719298245
115,13.91304347826087
116,13.793103448275861
117,13.675213675213675
118,14.40677966101695
119,15.126050420168067
120,15.833333333333334
121,15.702479338842975
122,15.573770491803279
123,15.447154471544716
124,15.32258064516129
125,15.2
126,15.079365079365079
127,14.960629921259843
128,14.84375
129,14.728682170542635
130,14.615384615384615
131,14.50381679389313
132,14.393939393939394
133,14.285714285714286
134,14.17910447761194
135,14.074074074074074
136,13.970588235294118
137,13.86861313868613
138,13.768115942028986
139,13.66906474820144
140,13.571428571428571
141,13.47517730496454
142,13.380281690140846
143,13.286713286713287
144,13.194444444444445
145,13.793103448275861
146,14.383561643835616
147,14.285714285714286
148,14.18918918918919
149,14.093959731543624
150,14.0
151,13.907284768211921
152,13.81578947368421
153,13.72549019607843
154,13.636363636363637
