iteration,all_current_acceptance_ratios
1,100.0
2,100.0
3,100.0
4,75.0
5,80.0
6,83.33333333333333
7,85.71428571428571
8,87.5
9,77.77777777777777
10,80.0
11,81.81818181818181
12,83.33333333333333
13,84.61538461538461
14,85.71428571428571
15,86.66666666666667
16,87.5
17,82.3529411764706
18,77.77777777777777
19,73.6842105263158
20,75.0
21,76.19047619047619
22,77.27272727272727
23,78.26086956521739
24,79.16666666666667
25,76.0
26,73.07692307692308
27,74.07407407407408
28,71.42857142857143
29,72.41379310344827
30,70.0
31,67.74193548387096
32,65.625
33,66.66666666666667
34,67.6470588235294
35,65.71428571428571
36,63.888888888888886
37,64.86486486486487
38,65.78947368421052
39,64.1025641025641
40,62.5
41,63.41463414634146
42,64.28571428571429
43,62.7906976744186
44,63.63636363636363
45,64.44444444444444
46,63.04347826086956
47,61.702127659574465
48,60.416666666666664
49,61.224489795918366
50,62.0
51,60.78431372549019
52,61.53846153846154
53,60.37735849056604
54,59.25925925925926
55,58.18181818181818
56,58.92857142857143
57,59.64912280701754
58,58.62068965517241
59,57.6271186440678
60,58.333333333333336
61,57.377049180327866
62,56.45161290322581
63,57.142857142857146
64,56.25
65,55.38461538461539
66,56.06060606060606
67,56.71641791044776
68,55.88235294117647
69,55.072463768115945
70,54.285714285714285
71,54.929577464788736
72,55.55555555555556
73,56.16438356164384
74,56.75675675675676
75,56.0
76,56.578947368421055
77,57.142857142857146
78,57.69230769230769
79,56.962025316455694
80,57.5
81,58.02469135802469
82,58.53658536585366
83,59.036144578313255
84,58.333333333333336
85,58.8235294117647
86,59.30232558139535
87,59.770114942528735
88,59.09090909090909
89,58.42696629213483
90,57.77777777777778
91,57.142857142857146
92,57.608695652173914
93,58.064516129032256
94,58.51063829787234
95,58.94736842105263
96,59.375
97,58.76288659793814
98,59.183673469387756
99,58.58585858585859
100,58.0
101,58.415841584158414
102,57.84313725490196
103,58.25242718446602
104,58.65384615384615
105,58.095238095238095
106,57.54716981132076
107,57.00934579439252
108,56.48148148148148
109,55.96330275229358
110,55.45454545454545
111,55.85585585585586
112,55.357142857142854
113,54.86725663716814
114,55.26315789473684
115,54.78260869565217
116,54.310344827586206
117,54.7008547008547
118,55.08474576271186
119,54.621848739495796
120,55.0
121,54.54545454545455
122,54.91803278688525
123,54.47154471544715
124,54.03225806451613
125,53.6
126,53.17460317460318
127,53.54330708661417
128,53.90625
129,53.48837209302326
130,53.07692307692308
131,53.43511450381679
132,53.03030303030303
133,52.63157894736842
134,52.985074626865675
135,52.592592592592595
136,52.205882352941174
137,52.55474452554745
138,52.17391304347826
139,51.798561151079134
140,51.42857142857143
141,51.06382978723404
142,51.40845070422535
143,51.74825174825175
144,52.083333333333336
145,52.41379310344828
146,52.73972602739726
147,53.06122448979592
148,52.7027027027027
149,52.348993288590606
150,52.666666666666664
151,52.317880794701985
152,52.63157894736842
153,52.94117647058823
154,52.5974025974026
