iteration,all_current_accepted_likelihoods
1,-1301.2965793805085
2,-1301.2965793805085
3,-1301.2965793805085
4,-1301.2965793805085
5,-1301.2965793805085
6,-1301.2965793805085
7,-1198.7592556982202
8,-1198.7592556982202
9,-1181.4415333956647
10,-1181.4415333956647
11,-1181.4415333956647
12,-1181.4415333956647
13,-1181.4415333956647
14,-1181.4415333956647
15,-1181.4415333956647
16,-1181.4415333956647
17,-1178.5445869989364
18,-1178.5445869989364
19,-1178.5445869989364
20,-1178.5445869989364
21,-1158.6714938412595
22,-1158.6714938412595
23,-1158.6714938412595
24,-1158.6714938412595
25,-1158.6714938412595
26,-1158.6714938412595
27,-1158.6714938412595
28,-1158.6714938412595
29,-1158.6714938412595
30,-1158.6714938412595
31,-1158.6714938412595
32,-1158.6714938412595
33,-1155.9512981646542
34,-1155.9512981646542
35,-1155.9512981646542
36,-1155.9512981646542
37,-1155.9512981646542
38,-1155.9512981646542
39,-1155.9512981646542
40,-1155.9512981646542
41,-1155.9512981646542
42,-1155.9512981646542
43,-1155.9512981646542
44,-1137.0897629325116
45,-1137.0897629325116
46,-1137.0897629325116
47,-1137.0897629325116
48,-1137.0897629325116
49,-1137.0897629325116
50,-1137.0897629325116
51,-1134.7956794113963
52,-1134.7956794113963
53,-1134.7956794113963
54,-1134.7956794113963
55,-1134.7956794113963
56,-1134.7956794113963
57,-1134.7956794113963
58,-1134.7956794113963
59,-1134.7956794113963
60,-1134.7956794113963
61,-1134.7956794113963
62,-1134.7956794113963
63,-1134.7956794113963
64,-1134.7956794113963
65,-1134.7956794113963
66,-1134.7956794113963
67,-1134.7956794113963
68,-1134.7956794113963
69,-1134.7956794113963
70,-1134.7956794113963
71,-1134.7956794113963
72,-1134.7956794113963
73,-1134.7956794113963
74,-1134.7956794113963
75,-1134.7956794113963
76,-1134.7956794113963
77,-1134.7956794113963
78,-1134.7956794113963
79,-1134.7956794113963
80,-1134.7956794113963
81,-1134.7956794113963
82,-1134.7956794113963
83,-1134.7956794113963
84,-1134.7956794113963
85,-1134.7956794113963
86,-1134.7956794113963
87,-1134.7956794113963
88,-1134.7956794113963
89,-1134.7956794113963
90,-1134.7956794113963
91,-1134.7956794113963
92,-1134.7956794113963
93,-1134.7956794113963
94,-1134.7956794113963
95,-1134.7956794113963
96,-1134.7956794113963
97,-1134.7956794113963
98,-1134.7956794113963
99,-1134.7956794113963
100,-1134.7956794113963
101,-1134.7956794113963
102,-1134.7956794113963
103,-1134.7956794113963
104,-1134.7956794113963
105,-1134.7956794113963
106,-1134.7956794113963
107,-1134.7956794113963
108,-1134.7956794113963
109,-1134.7956794113963
110,-1134.7956794113963
111,-1134.7956794113963
112,-1134.7956794113963
113,-1134.7956794113963
114,-1134.7956794113963
115,-1134.7956794113963
116,-1134.7956794113963
117,-1134.7956794113963
118,-1134.7956794113963
