iteration,all_current_acceptance_ratios
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,100.0
7,100.0
8,100.0
9,100.0
10,90.0
11,90.9090909090909
12,91.66666666666667
13,84.61538461538461
14,78.57142857142857
15,73.33333333333333
16,75.0
17,76.47058823529412
18,77.77777777777777
19,73.6842105263158
20,75.0
21,76.19047619047619
22,77.27272727272727
23,73.91304347826087
24,70.83333333333333
25,72.0
26,73.07692307692308
27,74.07407407407408
28,71.42857142857143
29,72.41379310344827
30,73.33333333333333
31,74.19354838709677
32,75.0
33,75.75757575757575
34,73.52941176470588
35,71.42857142857143
36,72.22222222222223
37,72.97297297297297
38,73.6842105263158
39,74.35897435897436
40,75.0
41,73.17073170731707
42,73.80952380952381
43,74.4186046511628
44,75.0
45,75.55555555555556
46,76.08695652173913
47,76.59574468085107
48,75.0
49,75.51020408163265
50,74.0
51,74.50980392156863
52,73.07692307692308
53,73.58490566037736
54,74.07407407407408
55,72.72727272727273
56,73.21428571428571
57,71.9298245614035
58,70.6896551724138
59,71.1864406779661
60,70.0
61,70.49180327868852
62,69.35483870967742
63,69.84126984126983
64,68.75
65,69.23076923076923
66,68.18181818181819
67,67.16417910447761
68,67.6470588235294
69,66.66666666666667
70,65.71428571428571
71,66.19718309859155
72,66.66666666666667
73,67.12328767123287
74,66.21621621621621
75,66.66666666666667
76,65.78947368421052
77,66.23376623376623
78,66.66666666666667
79,65.82278481012658
80,66.25
81,66.66666666666667
82,65.85365853658537
83,65.06024096385542
84,65.47619047619048
85,65.88235294117646
86,66.27906976744185
87,66.66666666666667
88,67.04545454545455
89,67.41573033707866
90,66.66666666666667
91,67.03296703296704
92,66.30434782608695
93,66.66666666666667
94,67.02127659574468
95,67.36842105263158
96,67.70833333333333
97,68.04123711340206
98,67.34693877551021
99,66.66666666666667
100,67.0
101,67.32673267326733
102,66.66666666666667
103,66.01941747572816
104,66.34615384615384
105,65.71428571428571
106,66.0377358490566
107,65.42056074766356
108,64.81481481481481
109,64.22018348623853
110,64.54545454545455
111,63.96396396396396
112,63.392857142857146
113,63.716814159292035
114,63.1578947368421
115,62.608695652173914
116,62.93103448275862
117,63.24786324786325
118,63.559322033898304
119,63.865546218487395
120,63.333333333333336
121,63.63636363636363
122,63.9344262295082
123,63.41463414634146
124,62.903225806451616
125,63.2
126,63.492063492063494
127,62.99212598425197
128,63.28125
129,63.565891472868216
130,63.84615384615385
131,64.12213740458016
132,63.63636363636363
133,63.909774436090224
134,63.43283582089552
135,62.96296296296296
136,63.23529411764706
137,63.503649635036496
138,63.04347826086956
139,62.589928057553955
140,62.857142857142854
141,62.4113475177305
142,62.67605633802817
143,62.93706293706294
144,62.5
145,62.758620689655174
146,62.32876712328767
147,62.585034013605444
148,62.83783783783784
149,62.41610738255034
150,62.0
151,62.25165562913907
152,62.5
153,62.091503267973856
154,61.688311688311686
155,61.935483870967744
156,62.17948717948718
