iteration,all_current_likelihoods
375,-866.6745525609758
376,-866.6745525609758
377,-866.6745525609758
378,-866.6745525609758
379,-866.6745525609758
380,-866.6745525609758
381,-866.6745525609758
382,-866.6745525609758
383,-866.6745525609758
384,-866.6745525609758
385,-866.6745525609758
386,-866.6745525609758
387,-866.6745525609758
388,-866.6745525609758
389,-866.6745525609758
390,-866.6745525609758
391,-866.6745525609758
392,-866.6745525609758
393,-866.6745525609758
394,-866.6745525609758
395,-866.6745525609758
396,-866.6745525609758
397,-866.6745525609758
398,-866.6745525609758
399,-866.6745525609758
400,-866.6745525609758
401,-866.6745525609758
402,-866.6745525609758
403,-866.6745525609758
404,-866.6745525609758
405,-866.6745525609758
406,-866.6745525609758
407,-866.6745525609758
408,-866.6745525609758
409,-866.6745525609758
410,-866.6745525609758
411,-866.6745525609758
412,-866.6745525609758
413,-866.6745525609758
414,-866.6745525609758
415,-866.6745525609758
416,-866.6745525609758
417,-866.6745525609758
418,-866.6745525609758
419,-866.6745525609758
420,-866.6745525609758
421,-866.6745525609758
422,-866.6745525609758
423,-866.6745525609758
424,-866.6745525609758
425,-866.6745525609758
426,-866.6745525609758
427,-866.6745525609758
428,-866.6745525609758
429,-866.6745525609758
430,-866.6745525609758
431,-866.6745525609758
432,-866.6745525609758
433,-866.6745525609758
434,-866.6745525609758
435,-866.6745525609758
436,-866.6745525609758
437,-866.6745525609758
438,-866.6745525609758
439,-866.6745525609758
440,-866.6745525609758
441,-866.6745525609758
442,-866.6745525609758
443,-866.6745525609758
444,-866.6745525609758
445,-866.6745525609758
446,-866.6745525609758
447,-866.6745525609758
448,-866.6745525609758
449,-866.6745525609758
450,-866.6745525609758
451,-866.6745525609758
452,-866.6745525609758
453,-866.6745525609758
454,-866.6745525609758
455,-866.6745525609758
456,-866.6745525609758
457,-866.6745525609758
458,-866.6745525609758
459,-866.6745525609758
460,-866.6745525609758
461,-866.6745525609758
462,-866.6745525609758
463,-866.6745525609758
464,-866.6745525609758
465,-866.6745525609758
466,-866.6745525609758
467,-866.6745525609758
468,-866.6745525609758
469,-866.6745525609758
470,-866.6745525609758
471,-866.6745525609758
472,-866.6745525609758
473,-866.6745525609758
474,-866.6745525609758
475,-866.6745525609758
476,-866.6745525609758
477,-866.6745525609758
478,-866.6745525609758
479,-866.6745525609758
480,-866.6745525609758
481,-866.6745525609758
482,-866.6745525609758
483,-866.6745525609758
484,-866.6745525609758
485,-866.6745525609758
486,-866.6745525609758
487,-866.6745525609758
488,-866.6745525609758
489,-866.6745525609758
490,-866.6745525609758
491,-866.6745525609758
492,-866.6745525609758
493,-866.6745525609758
494,-866.6745525609758
495,-866.6745525609758
496,-866.6745525609758
497,-866.6745525609758
498,-866.6745525609758
499,-866.6745525609758
500,-866.6745525609758
501,-866.6745525609758
502,-866.6745525609758
503,-866.6745525609758
504,-866.6745525609758
505,-866.6745525609758
506,-866.6745525609758
507,-866.6745525609758
508,-866.6745525609758
509,-866.6745525609758
510,-866.6745525609758
511,-866.6745525609758
512,-866.6745525609758
513,-866.6745525609758
514,-866.6745525609758
515,-866.6745525609758
516,-866.6745525609758
517,-866.6745525609758
518,-866.6745525609758
519,-866.6745525609758
520,-866.6745525609758
521,-866.6745525609758
522,-866.6745525609758
523,-866.6745525609758
524,-866.6745525609758
525,-866.6745525609758
526,-866.6745525609758
527,-866.6745525609758
528,-866.6745525609758
529,-866.6745525609758
530,-866.6745525609758
531,-866.6745525609758
532,-866.6745525609758
533,-866.6745525609758
534,-866.6745525609758
535,-866.6745525609758
536,-866.6745525609758
537,-866.6745525609758
538,-866.6745525609758
539,-866.6745525609758
540,-866.6745525609758
541,-866.6745525609758
542,-866.6745525609758
543,-866.6745525609758
544,-866.6745525609758
545,-866.6745525609758
546,-866.6745525609758
547,-866.6745525609758
548,-866.6745525609758
549,-866.6745525609758
550,-866.6745525609758
551,-866.6745525609758
552,-866.6745525609758
553,-866.6745525609758
554,-866.6745525609758
555,-866.6745525609758
556,-866.6745525609758
557,-866.6745525609758
558,-866.6745525609758
559,-866.6745525609758
560,-866.6745525609758
561,-866.6745525609758
562,-866.6745525609758
563,-866.6745525609758
564,-866.6745525609758
565,-866.6745525609758
566,-866.6745525609758
567,-866.6745525609758
568,-866.6745525609758
569,-866.6745525609758
570,-866.6745525609758
571,-866.6745525609758
572,-866.6745525609758
573,-866.6745525609758
574,-866.6745525609758
575,-866.6745525609758
576,-866.6745525609758
577,-866.6745525609758
578,-866.6745525609758
579,-866.6745525609758
580,-866.6745525609758
581,-866.6745525609758
582,-866.6745525609758
583,-866.6745525609758
584,-866.6745525609758
585,-866.6745525609758
586,-866.6745525609758
587,-866.6745525609758
588,-866.6745525609758
589,-866.6745525609758
590,-866.6745525609758
591,-866.6745525609758
592,-866.6745525609758
593,-866.6745525609758
594,-866.6745525609758
595,-866.6745525609758
596,-866.6745525609758
597,-866.6745525609758
598,-866.6745525609758
599,-866.6745525609758
600,-866.6745525609758
601,-866.6745525609758
602,-866.6745525609758
603,-866.6745525609758
604,-866.6745525609758
605,-866.6745525609758
606,-866.6745525609758
607,-866.6745525609758
608,-866.6745525609758
609,-866.6745525609758
610,-866.6745525609758
611,-866.6745525609758
612,-866.6745525609758
613,-866.6745525609758
614,-866.6745525609758
615,-866.6745525609758
616,-866.6745525609758
617,-866.6745525609758
618,-866.6745525609758
619,-866.6745525609758
620,-866.6745525609758
621,-866.6745525609758
622,-866.6745525609758
623,-866.6745525609758
624,-866.6745525609758
625,-866.6745525609758
626,-866.6745525609758
627,-866.6745525609758
628,-866.6745525609758
629,-866.6745525609758
630,-866.6745525609758
631,-866.6745525609758
632,-866.6745525609758
633,-866.6745525609758
634,-866.6745525609758
635,-866.6745525609758
636,-866.6745525609758
637,-866.6745525609758
638,-866.6745525609758
639,-866.6745525609758
640,-866.6745525609758
641,-866.6745525609758
642,-866.6745525609758
643,-866.6745525609758
644,-866.6745525609758
645,-866.6745525609758
646,-866.6745525609758
647,-866.6745525609758
648,-866.6745525609758
649,-866.6745525609758
650,-866.6745525609758
651,-866.6745525609758
652,-866.6745525609758
653,-866.6745525609758
654,-866.6745525609758
655,-866.6745525609758
656,-866.6745525609758
657,-866.6745525609758
658,-866.6745525609758
659,-866.6745525609758
660,-866.6745525609758
661,-866.6745525609758
662,-866.6745525609758
663,-866.6745525609758
664,-866.6745525609758
665,-866.6745525609758
666,-866.6745525609758
667,-866.6745525609758
668,-866.6745525609758
669,-866.6745525609758
670,-866.6745525609758
671,-866.6745525609758
672,-866.6745525609758
673,-866.6745525609758
674,-866.6745525609758
675,-866.6745525609758
676,-866.6745525609758
677,-866.6745525609758
678,-866.6745525609758
679,-866.6745525609758
680,-866.6745525609758
681,-866.6745525609758
682,-866.6745525609758
683,-866.6745525609758
684,-866.6745525609758
685,-866.6745525609758
686,-866.6745525609758
687,-866.6745525609758
688,-866.6745525609758
689,-866.6745525609758
690,-866.6745525609758
691,-866.6745525609758
692,-866.6745525609758
693,-866.6745525609758
694,-866.6745525609758
695,-866.6745525609758
696,-866.6745525609758
697,-866.6745525609758
698,-866.6745525609758
699,-866.6745525609758
700,-866.6745525609758
701,-866.6745525609758
702,-866.6745525609758
703,-866.6745525609758
704,-866.6745525609758
705,-866.6745525609758
706,-866.6745525609758
707,-866.6745525609758
708,-866.6745525609758
709,-866.6745525609758
710,-866.6745525609758
711,-866.6745525609758
712,-866.6745525609758
713,-866.6745525609758
714,-866.6745525609758
715,-866.6745525609758
716,-866.6745525609758
717,-866.6745525609758
718,-866.6745525609758
719,-866.6745525609758
720,-866.6745525609758
721,-866.6745525609758
722,-866.6745525609758
723,-866.6745525609758
724,-866.6745525609758
725,-866.6745525609758
726,-866.6745525609758
727,-866.6745525609758
728,-866.6745525609758
729,-866.6745525609758
730,-866.6745525609758
731,-866.6745525609758
732,-866.6745525609758
733,-866.6745525609758
734,-866.6745525609758
735,-866.6745525609758
736,-866.6745525609758
737,-866.6745525609758
738,-866.6745525609758
739,-866.6745525609758
740,-866.6745525609758
741,-866.6745525609758
742,-866.6745525609758
743,-866.6745525609758
744,-866.6745525609758
745,-866.6745525609758
746,-866.6745525609758
747,-866.6745525609758
748,-866.6745525609758
749,-866.6745525609758
750,-866.6745525609758
751,-866.6745525609758
752,-866.6745525609758
753,-866.6745525609758
754,-866.6745525609758
755,-866.6745525609758
756,-866.6745525609758
757,-866.6745525609758
758,-866.6745525609758
759,-866.6745525609758
760,-866.6745525609758
761,-866.6745525609758
762,-866.6745525609758
763,-866.6745525609758
764,-866.6745525609758
765,-866.6745525609758
766,-866.6745525609758
767,-866.6745525609758
768,-866.6745525609758
769,-866.6745525609758
770,-866.6745525609758
771,-866.6745525609758
772,-866.6745525609758
773,-866.6745525609758
774,-866.6745525609758
775,-866.6745525609758
776,-866.6745525609758
777,-866.6745525609758
778,-866.6745525609758
779,-866.6745525609758
780,-866.6745525609758
781,-866.6745525609758
782,-866.6745525609758
783,-866.6745525609758
784,-866.6745525609758
785,-866.6745525609758
786,-866.6745525609758
787,-866.6745525609758
788,-866.6745525609758
789,-866.6745525609758
790,-866.6745525609758
791,-866.6745525609758
792,-866.6745525609758
793,-866.6745525609758
794,-866.6745525609758
795,-866.6745525609758
796,-866.6745525609758
797,-866.6745525609758
798,-866.6745525609758
799,-866.6745525609758
800,-866.6745525609758
801,-866.6745525609758
802,-866.6745525609758
803,-866.6745525609758
804,-866.6745525609758
805,-866.6745525609758
806,-866.6745525609758
807,-866.6745525609758
808,-866.6745525609758
809,-866.6745525609758
810,-866.6745525609758
811,-866.6745525609758
812,-866.6745525609758
813,-866.6745525609758
814,-866.6745525609758
815,-866.6745525609758
816,-866.6745525609758
817,-866.6745525609758
818,-866.6745525609758
819,-866.6745525609758
820,-866.6745525609758
821,-866.6745525609758
822,-866.6745525609758
823,-866.6745525609758
824,-866.6745525609758
825,-866.6745525609758
826,-866.6745525609758
827,-866.6745525609758
828,-866.6745525609758
829,-866.6745525609758
830,-866.6745525609758
831,-866.6745525609758
832,-866.6745525609758
833,-866.6745525609758
834,-866.6745525609758
835,-866.6745525609758
836,-866.6745525609758
837,-866.6745525609758
838,-866.6745525609758
839,-866.6745525609758
840,-866.6745525609758
841,-866.6745525609758
842,-866.6745525609758
843,-866.6745525609758
844,-866.6745525609758
845,-866.6745525609758
846,-866.6745525609758
847,-866.6745525609758
848,-866.6745525609758
849,-866.6745525609758
850,-866.6745525609758
851,-866.6745525609758
852,-866.6745525609758
853,-866.6745525609758
854,-866.6745525609758
855,-866.6745525609758
856,-866.6745525609758
857,-866.6745525609758
858,-866.6745525609758
859,-866.6745525609758
860,-866.6745525609758
861,-866.6745525609758
862,-866.6745525609758
863,-866.6745525609758
864,-866.6745525609758
865,-866.6745525609758
866,-866.6745525609758
867,-866.6745525609758
868,-866.6745525609758
869,-866.6745525609758
870,-866.6745525609758
871,-866.6745525609758
872,-866.6745525609758
873,-866.6745525609758
874,-866.6745525609758
875,-866.6745525609758
876,-866.6745525609758
877,-866.6745525609758
878,-866.6745525609758
879,-866.6745525609758
880,-866.6745525609758
881,-866.6745525609758
882,-866.6745525609758
883,-866.6745525609758
884,-866.6745525609758
885,-866.6745525609758
886,-866.6745525609758
887,-866.6745525609758
888,-866.6745525609758
889,-866.6745525609758
890,-866.6745525609758
891,-866.6745525609758
892,-866.6745525609758
893,-866.6745525609758
894,-866.6745525609758
895,-866.6745525609758
896,-866.6745525609758
897,-866.6745525609758
898,-866.6745525609758
899,-866.6745525609758
900,-866.6745525609758
901,-866.6745525609758
902,-866.6745525609758
903,-866.6745525609758
904,-866.6745525609758
905,-866.6745525609758
906,-866.6745525609758
907,-866.6745525609758
908,-866.6745525609758
909,-866.6745525609758
910,-866.6745525609758
911,-866.6745525609758
912,-866.6745525609758
913,-866.6745525609758
914,-866.6745525609758
915,-866.6745525609758
916,-866.6745525609758
917,-866.6745525609758
918,-866.6745525609758
919,-866.6745525609758
920,-866.6745525609758
921,-866.6745525609758
922,-866.6745525609758
923,-866.6745525609758
924,-866.6745525609758
925,-866.6745525609758
926,-866.6745525609758
927,-866.6745525609758
928,-866.6745525609758
929,-866.6745525609758
930,-866.6745525609758
931,-866.6745525609758
932,-866.6745525609758
933,-866.6745525609758
934,-866.6745525609758
935,-866.6745525609758
936,-866.6745525609758
937,-866.6745525609758
938,-866.6745525609758
939,-866.6745525609758
940,-866.6745525609758
941,-866.6745525609758
942,-866.6745525609758
943,-866.6745525609758
944,-866.6745525609758
945,-866.6745525609758
946,-866.6745525609758
947,-866.6745525609758
948,-866.6745525609758
949,-866.6745525609758
950,-866.6745525609758
951,-866.6745525609758
952,-866.6745525609758
953,-866.6745525609758
954,-866.6745525609758
955,-866.6745525609758
956,-866.6745525609758
957,-866.6745525609758
958,-866.6745525609758
959,-866.6745525609758
960,-866.6745525609758
961,-866.6745525609758
962,-866.6745525609758
963,-866.6745525609758
964,-866.6745525609758
965,-866.6745525609758
966,-866.6745525609758
967,-866.6745525609758
968,-866.6745525609758
969,-866.6745525609758
970,-866.6745525609758
971,-866.6745525609758
972,-866.6745525609758
973,-866.6745525609758
974,-866.6745525609758
975,-866.6745525609758
976,-866.6745525609758
977,-866.6745525609758
978,-866.6745525609758
979,-866.6745525609758
980,-866.6745525609758
981,-866.6745525609758
982,-866.6745525609758
983,-866.6745525609758
984,-866.6745525609758
985,-866.6745525609758
986,-866.6745525609758
987,-866.6745525609758
988,-866.6745525609758
989,-866.6745525609758
990,-866.6745525609758
991,-866.6745525609758
992,-866.6745525609758
993,-866.6745525609758
994,-866.6745525609758
995,-866.6745525609758
996,-866.6745525609758
997,-866.6745525609758
998,-866.6745525609758
999,-866.6745525609758
1000,-866.6745525609758
1001,-866.6745525609758
1002,-866.6745525609758
1003,-866.6745525609758
1004,-866.6745525609758
1005,-866.6745525609758
1006,-866.6745525609758
1007,-866.6745525609758
1008,-866.6745525609758
1009,-866.6745525609758
1010,-866.6745525609758
1011,-866.6745525609758
1012,-866.6745525609758
1013,-866.6745525609758
1014,-866.6745525609758
1015,-866.6745525609758
1016,-866.6745525609758
1017,-866.6745525609758
1018,-866.6745525609758
1019,-866.6745525609758
1020,-866.6745525609758
1021,-866.6745525609758
1022,-866.6745525609758
1023,-866.6745525609758
1024,-866.6745525609758
1025,-866.6745525609758
1026,-866.6745525609758
1027,-866.6745525609758
1028,-866.6745525609758
1029,-866.6745525609758
1030,-866.6745525609758
1031,-866.6745525609758
1032,-866.6745525609758
1033,-866.6745525609758
1034,-866.6745525609758
1035,-866.6745525609758
1036,-866.6745525609758
1037,-866.6745525609758
1038,-866.6745525609758
1039,-866.6745525609758
1040,-866.6745525609758
1041,-866.6745525609758
1042,-866.6745525609758
1043,-866.6745525609758
1044,-866.6745525609758
1045,-866.6745525609758
1046,-866.6745525609758
1047,-866.6745525609758
1048,-866.6745525609758
1049,-866.6745525609758
1050,-866.6745525609758
1051,-866.6745525609758
1052,-866.6745525609758
1053,-866.6745525609758
1054,-866.6745525609758
1055,-866.6745525609758
1056,-866.6745525609758
1057,-866.6745525609758
1058,-866.6745525609758
1059,-866.6745525609758
1060,-866.6745525609758
1061,-866.6745525609758
1062,-866.6745525609758
1063,-866.6745525609758
1064,-866.6745525609758
1065,-866.6745525609758
1066,-866.6745525609758
1067,-866.6745525609758
1068,-866.6745525609758
1069,-866.6745525609758
1070,-866.6745525609758
1071,-866.6745525609758
1072,-866.6745525609758
1073,-866.6745525609758
1074,-866.6745525609758
1075,-866.6745525609758
1076,-866.6745525609758
1077,-866.6745525609758
1078,-866.6745525609758
1079,-866.6745525609758
1080,-866.6745525609758
1081,-866.6745525609758
1082,-866.6745525609758
1083,-866.6745525609758
1084,-866.6745525609758
1085,-866.6745525609758
1086,-866.6745525609758
1087,-866.6745525609758
1088,-866.6745525609758
1089,-866.6745525609758
1090,-866.6745525609758
1091,-866.6745525609758
1092,-866.6745525609758
1093,-866.6745525609758
1094,-866.6745525609758
1095,-866.6745525609758
1096,-866.6745525609758
1097,-866.6745525609758
1098,-866.6745525609758
1099,-866.6745525609758
1100,-866.6745525609758
1101,-866.6745525609758
1102,-866.6745525609758
1103,-866.6745525609758
1104,-866.6745525609758
1105,-866.6745525609758
1106,-866.6745525609758
1107,-866.6745525609758
1108,-866.6745525609758
1109,-866.6745525609758
1110,-866.6745525609758
1111,-866.6745525609758
1112,-866.6745525609758
1113,-866.6745525609758
1114,-866.6745525609758
1115,-866.6745525609758
1116,-866.6745525609758
1117,-866.6745525609758
1118,-866.6745525609758
1119,-866.6745525609758
1120,-866.6745525609758
1121,-866.6745525609758
1122,-866.6745525609758
1123,-866.6745525609758
1124,-866.6745525609758
1125,-866.6745525609758
1126,-866.6745525609758
1127,-866.6745525609758
1128,-866.6745525609758
1129,-866.6745525609758
1130,-866.6745525609758
1131,-866.6745525609758
1132,-866.6745525609758
1133,-866.6745525609758
1134,-866.6745525609758
1135,-866.6745525609758
1136,-866.6745525609758
1137,-866.6745525609758
1138,-866.6745525609758
1139,-866.6745525609758
1140,-866.6745525609758
1141,-866.6745525609758
1142,-866.6745525609758
1143,-866.6745525609758
1144,-866.6745525609758
1145,-866.6745525609758
1146,-866.6745525609758
1147,-866.6745525609758
1148,-866.6745525609758
1149,-866.6745525609758
1150,-866.6745525609758
1151,-866.6745525609758
1152,-866.6745525609758
1153,-866.6745525609758
1154,-866.6745525609758
1155,-866.6745525609758
1156,-866.6745525609758
1157,-866.6745525609758
1158,-866.6745525609758
1159,-866.6745525609758
1160,-866.6745525609758
1161,-866.6745525609758
1162,-866.6745525609758
1163,-866.6745525609758
1164,-866.6745525609758
1165,-866.6745525609758
1166,-866.6745525609758
1167,-866.6745525609758
1168,-866.6745525609758
1169,-866.6745525609758
1170,-866.6745525609758
1171,-866.6745525609758
1172,-866.6745525609758
1173,-866.6745525609758
1174,-866.6745525609758
1175,-866.6745525609758
1176,-866.6745525609758
1177,-866.6745525609758
1178,-866.6745525609758
1179,-866.6745525609758
1180,-866.6745525609758
1181,-866.6745525609758
1182,-866.6745525609758
1183,-866.6745525609758
1184,-866.6745525609758
1185,-866.6745525609758
1186,-866.6745525609758
1187,-866.6745525609758
1188,-866.6745525609758
1189,-866.6745525609758
1190,-866.6745525609758
1191,-866.6745525609758
1192,-866.6745525609758
1193,-866.6745525609758
1194,-866.6745525609758
1195,-866.6745525609758
1196,-866.6745525609758
1197,-866.6745525609758
1198,-866.6745525609758
1199,-866.6745525609758
1200,-866.6745525609758
1201,-866.6745525609758
1202,-866.6745525609758
1203,-866.6745525609758
1204,-866.6745525609758
1205,-866.6745525609758
1206,-866.6745525609758
1207,-866.6745525609758
1208,-866.6745525609758
1209,-866.6745525609758
1210,-866.6745525609758
1211,-866.6745525609758
1212,-866.6745525609758
1213,-866.6745525609758
1214,-866.6745525609758
1215,-866.6745525609758
1216,-866.6745525609758
1217,-866.6745525609758
1218,-866.6745525609758
1219,-866.6745525609758
1220,-866.6745525609758
1221,-866.6745525609758
1222,-866.6745525609758
1223,-866.6745525609758
1224,-866.6745525609758
1225,-866.6745525609758
1226,-866.6745525609758
1227,-866.6745525609758
1228,-866.6745525609758
1229,-866.6745525609758
1230,-866.6745525609758
1231,-866.6745525609758
1232,-866.6745525609758
1233,-866.6745525609758
1234,-866.6745525609758
1235,-866.6745525609758
1236,-866.6745525609758
1237,-866.6745525609758
1238,-866.6745525609758
1239,-866.6745525609758
1240,-866.6745525609758
1241,-866.6745525609758
1242,-866.6745525609758
1243,-866.6745525609758
1244,-866.6745525609758
1245,-866.6745525609758
1246,-866.6745525609758
1247,-866.6745525609758
1248,-866.6745525609758
1249,-866.6745525609758
