iteration,all_current_accepted_likelihoods
1,-903.8591997764249
2,-838.8929123905375
3,-814.8270805092118
4,-814.8270805092118
5,-814.8270805092118
6,-814.8270805092118
7,-814.8270805092118
8,-814.8270805092118
9,-814.8270805092118
10,-814.8270805092118
11,-814.8270805092118
12,-814.8270805092118
13,-814.8270805092118
14,-793.9491327815024
15,-793.9491327815024
16,-793.9491327815024
17,-774.5761735989777
18,-774.5761735989777
19,-774.5761735989777
20,-774.5761735989777
21,-774.5761735989777
22,-774.5761735989777
23,-756.875954521872
24,-756.875954521872
25,-756.875954521872
26,-756.875954521872
27,-756.875954521872
28,-756.875954521872
29,-748.2011934820678
30,-748.2011934820678
31,-748.2011934820678
32,-748.2011934820678
33,-748.2011934820678
34,-748.2011934820678
35,-748.2011934820678
36,-748.2011934820678
37,-748.2011934820678
38,-748.2011934820678
39,-748.2011934820678
40,-719.7739227650472
41,-719.7739227650472
42,-719.7739227650472
43,-719.7739227650472
44,-719.7739227650472
45,-719.7739227650472
46,-719.7739227650472
47,-719.7739227650472
48,-719.7739227650472
49,-719.7739227650472
50,-719.7739227650472
51,-719.7739227650472
52,-719.7739227650472
53,-719.7739227650472
54,-719.7739227650472
55,-719.7739227650472
56,-719.7739227650472
57,-719.7739227650472
58,-719.7739227650472
59,-719.7739227650472
60,-719.7739227650472
61,-719.7739227650472
62,-719.7739227650472
63,-719.7739227650472
64,-719.7739227650472
65,-719.7739227650472
66,-719.7739227650472
67,-719.7739227650472
68,-719.7739227650472
69,-719.7739227650472
70,-719.7739227650472
71,-719.7739227650472
72,-719.7739227650472
73,-719.7739227650472
74,-719.7739227650472
75,-719.7739227650472
76,-719.7739227650472
77,-719.7739227650472
78,-719.7739227650472
79,-719.7739227650472
80,-719.7739227650472
81,-719.7739227650472
82,-719.7739227650472
83,-719.7739227650472
84,-719.7739227650472
85,-719.7739227650472
86,-719.7739227650472
87,-719.7739227650472
88,-719.7739227650472
89,-719.7739227650472
90,-719.7739227650472
91,-719.7739227650472
92,-719.7739227650472
93,-719.7739227650472
94,-719.7739227650472
95,-719.7739227650472
96,-719.7739227650472
97,-719.7739227650472
98,-719.7739227650472
99,-719.7739227650472
100,-719.7739227650472
101,-719.7739227650472
102,-719.7739227650472
103,-719.7739227650472
104,-719.7739227650472
105,-719.7739227650472
106,-719.7739227650472
107,-719.7739227650472
108,-719.7739227650472
109,-719.7739227650472
110,-719.7739227650472
111,-719.7739227650472
112,-719.7739227650472
113,-719.7739227650472
114,-719.7739227650472
115,-719.7739227650472
116,-719.7739227650472
117,-719.7739227650472
118,-719.7739227650472
119,-719.7739227650472
120,-719.7739227650472
121,-719.7739227650472
122,-719.7739227650472
123,-719.7739227650472
124,-719.7739227650472
125,-719.7739227650472
126,-719.7739227650472
127,-719.7739227650472
128,-719.7739227650472
129,-719.7739227650472
130,-719.7739227650472
131,-719.7739227650472
132,-719.7739227650472
133,-719.7739227650472
134,-719.7739227650472
135,-719.7739227650472
136,-719.7739227650472
137,-719.7739227650472
138,-719.7739227650472
139,-719.7739227650472
140,-719.7739227650472
141,-719.7739227650472
142,-719.7739227650472
143,-719.7739227650472
144,-719.7739227650472
145,-719.7739227650472
146,-719.7739227650472
147,-719.7739227650472
148,-719.7739227650472
149,-719.7739227650472
150,-719.7739227650472
151,-719.7739227650472
152,-719.7739227650472
153,-719.7739227650472
154,-719.7739227650472
155,-719.7739227650472
156,-719.7739227650472
157,-719.7739227650472
158,-719.7739227650472
159,-719.7739227650472
160,-719.7739227650472
161,-719.7739227650472
162,-719.7739227650472
163,-719.7739227650472
164,-719.7739227650472
165,-719.7739227650472
166,-719.7739227650472
167,-719.7739227650472
168,-719.7739227650472
169,-719.7739227650472
170,-719.7739227650472
171,-719.7739227650472
172,-719.7739227650472
173,-719.7739227650472
174,-719.7739227650472
175,-719.7739227650472
176,-719.7739227650472
177,-719.7739227650472
178,-719.7739227650472
179,-719.7739227650472
180,-719.7739227650472
181,-719.7739227650472
182,-719.7739227650472
183,-719.7739227650472
184,-719.7739227650472
185,-719.7739227650472
186,-719.7739227650472
187,-719.7739227650472
188,-719.7739227650472
189,-719.7739227650472
190,-719.7739227650472
191,-719.7739227650472
192,-719.7739227650472
193,-719.7739227650472
194,-719.7739227650472
195,-719.7739227650472
196,-719.7739227650472
197,-719.7739227650472
198,-719.7739227650472
199,-719.7739227650472
200,-719.7739227650472
201,-719.7739227650472
202,-719.7739227650472
203,-719.7739227650472
204,-719.7739227650472
205,-719.7739227650472
206,-719.7739227650472
207,-719.7739227650472
208,-719.7739227650472
209,-719.7739227650472
210,-719.7739227650472
211,-719.7739227650472
212,-719.7739227650472
213,-719.7739227650472
214,-719.7739227650472
215,-719.7739227650472
216,-719.7739227650472
217,-719.7739227650472
218,-719.7739227650472
219,-719.7739227650472
220,-719.7739227650472
221,-719.7739227650472
222,-719.7739227650472
223,-719.7739227650472
224,-719.7739227650472
225,-719.7739227650472
226,-719.7739227650472
227,-719.7739227650472
228,-719.7739227650472
229,-719.7739227650472
230,-719.7739227650472
231,-719.7739227650472
232,-719.7739227650472
233,-719.7739227650472
234,-719.7739227650472
235,-719.7739227650472
236,-719.7739227650472
237,-719.7739227650472
238,-719.7739227650472
239,-719.7739227650472
240,-719.7739227650472
241,-719.7739227650472
242,-719.7739227650472
243,-719.7739227650472
244,-719.7739227650472
245,-719.7739227650472
246,-719.7739227650472
247,-719.7739227650472
248,-719.7739227650472
249,-719.7739227650472
250,-719.7739227650472
251,-719.7739227650472
252,-719.7739227650472
253,-719.7739227650472
254,-719.7739227650472
255,-719.7739227650472
256,-719.7739227650472
257,-719.7739227650472
258,-719.7739227650472
259,-719.7739227650472
260,-719.7739227650472
261,-719.7739227650472
262,-719.7739227650472
263,-719.7739227650472
264,-719.7739227650472
265,-719.7739227650472
266,-719.7739227650472
267,-719.7739227650472
268,-719.7739227650472
269,-719.7739227650472
270,-719.7739227650472
271,-719.7739227650472
272,-719.7739227650472
273,-719.7739227650472
274,-719.7739227650472
275,-719.7739227650472
276,-719.7739227650472
277,-719.7739227650472
278,-719.7739227650472
279,-719.7739227650472
280,-719.7739227650472
281,-719.7739227650472
282,-719.7739227650472
283,-719.7739227650472
284,-719.7739227650472
285,-719.7739227650472
286,-719.7739227650472
287,-719.7739227650472
288,-719.7739227650472
289,-719.7739227650472
290,-719.7739227650472
291,-719.7739227650472
292,-719.7739227650472
293,-719.7739227650472
294,-719.7739227650472
295,-719.7739227650472
296,-719.7739227650472
297,-719.7739227650472
298,-719.7739227650472
299,-719.7739227650472
300,-719.7739227650472
301,-719.7739227650472
302,-719.7739227650472
303,-719.7739227650472
304,-719.7739227650472
305,-719.7739227650472
306,-719.7739227650472
307,-719.7739227650472
308,-719.7739227650472
309,-719.7739227650472
310,-719.7739227650472
311,-719.7739227650472
312,-719.7739227650472
313,-719.7739227650472
314,-719.7739227650472
315,-719.7739227650472
316,-719.7739227650472
317,-719.7739227650472
318,-719.7739227650472
319,-719.7739227650472
320,-719.7739227650472
