iteration,all_current_likelihoods
106,-1714.1569325191467
107,-1714.1569325191467
108,-1714.1569325191467
109,-1714.1569325191467
110,-1714.1569325191467
111,-1714.1569325191467
112,-1714.1569325191467
113,-1714.1569325191467
114,-1714.1569325191467
115,-1714.1569325191467
116,-1714.1569325191467
117,-1714.1569325191467
118,-1714.1569325191467
119,-1714.1569325191467
120,-1714.1569325191467
121,-1714.1569325191467
122,-1714.1569325191467
123,-1714.1569325191467
124,-1714.1569325191467
125,-1714.1569325191467
126,-1714.1569325191467
127,-1714.1569325191467
128,-1714.1569325191467
129,-1714.1569325191467
130,-1714.1569325191467
131,-1714.1569325191467
132,-1714.1569325191467
133,-1714.1569325191467
134,-1714.1569325191467
135,-1714.1569325191467
136,-1714.1569325191467
137,-1714.1569325191467
138,-1714.1569325191467
139,-1714.1569325191467
140,-1714.1569325191467
141,-1714.1569325191467
142,-1714.1569325191467
143,-1714.1569325191467
144,-1714.1569325191467
145,-1714.1569325191467
146,-1714.1569325191467
147,-1714.1569325191467
148,-1714.1569325191467
149,-1714.1569325191467
150,-1714.1569325191467
151,-1714.1569325191467
152,-1714.1569325191467
153,-1714.1569325191467
154,-1714.1569325191467
155,-1714.1569325191467
156,-1714.1569325191467
157,-1714.1569325191467
158,-1714.1569325191467
159,-1714.1569325191467
160,-1714.1569325191467
161,-1714.1569325191467
162,-1714.1569325191467
163,-1714.1569325191467
164,-1714.1569325191467
165,-1714.1569325191467
166,-1714.1569325191467
167,-1714.1569325191467
168,-1714.1569325191467
169,-1714.1569325191467
170,-1714.1569325191467
171,-1714.1569325191467
172,-1714.1569325191467
173,-1714.1569325191467
174,-1714.1569325191467
175,-1714.1569325191467
176,-1714.1569325191467
177,-1714.1569325191467
178,-1714.1569325191467
179,-1706.3688950934015
180,-1705.1141676224672
181,-1705.1141676224672
182,-1705.1141676224672
183,-1705.1141676224672
184,-1705.1141676224672
185,-1705.1141676224672
186,-1705.1141676224672
187,-1705.1141676224672
188,-1705.1141676224672
189,-1705.1141676224672
190,-1705.1141676224672
191,-1705.1141676224672
192,-1705.1141676224672
193,-1705.1141676224672
194,-1705.1141676224672
195,-1705.1141676224672
196,-1705.1141676224672
197,-1705.1141676224672
198,-1705.1141676224672
199,-1705.1141676224672
200,-1705.1141676224672
201,-1705.1141676224672
202,-1702.0510560358584
203,-1702.0510560358584
204,-1702.0510560358584
205,-1702.0510560358584
206,-1702.0510560358584
207,-1702.0510560358584
208,-1702.0510560358584
209,-1702.0510560358584
210,-1702.0510560358584
211,-1702.0510560358584
212,-1702.0510560358584
213,-1702.0510560358584
214,-1702.0510560358584
215,-1702.0510560358584
216,-1702.0510560358584
217,-1702.0510560358584
218,-1702.0510560358584
219,-1702.0510560358584
220,-1702.0510560358584
221,-1701.4442263651392
222,-1701.4442263651392
223,-1701.4442263651392
224,-1701.4442263651392
225,-1701.4442263651392
226,-1701.4442263651392
227,-1701.4442263651392
228,-1701.4442263651392
229,-1701.4442263651392
230,-1701.4442263651392
231,-1701.4442263651392
232,-1701.4442263651392
233,-1701.4442263651392
234,-1701.4442263651392
235,-1701.4442263651392
236,-1701.4442263651392
237,-1701.4442263651392
238,-1701.4442263651392
239,-1701.4442263651392
240,-1701.4442263651392
241,-1701.4442263651392
242,-1693.8160600967867
243,-1693.8160600967867
244,-1693.8160600967867
245,-1693.8160600967867
246,-1693.8160600967867
247,-1693.8160600967867
248,-1693.8160600967867
249,-1693.8160600967867
250,-1693.8160600967867
251,-1693.8160600967867
252,-1693.8160600967867
253,-1693.8160600967867
254,-1693.8160600967867
255,-1693.8160600967867
256,-1693.8160600967867
257,-1693.8160600967867
258,-1693.8160600967867
259,-1693.8160600967867
260,-1693.8160600967867
261,-1693.8160600967867
262,-1693.8160600967867
263,-1693.8160600967867
264,-1693.8160600967867
265,-1693.8160600967867
266,-1693.8160600967867
267,-1693.8160600967867
268,-1693.8160600967867
269,-1693.8160600967867
270,-1693.8160600967867
271,-1693.8160600967867
272,-1693.8160600967867
273,-1693.8160600967867
274,-1693.8160600967867
275,-1693.8160600967867
276,-1693.8160600967867
277,-1693.8160600967867
278,-1693.8160600967867
279,-1693.8160600967867
280,-1693.8160600967867
281,-1693.8160600967867
282,-1693.8160600967867
283,-1693.8160600967867
284,-1693.8160600967867
285,-1693.8160600967867
286,-1693.8160600967867
287,-1693.8160600967867
288,-1693.8160600967867
289,-1693.8160600967867
290,-1693.8160600967867
291,-1693.8160600967867
292,-1693.8160600967867
293,-1693.8160600967867
294,-1693.8160600967867
295,-1693.8160600967867
296,-1693.8160600967867
297,-1693.8160600967867
298,-1693.8160600967867
299,-1693.8160600967867
300,-1693.8160600967867
301,-1693.8160600967867
302,-1693.8160600967867
303,-1693.8160600967867
304,-1693.8160600967867
305,-1693.8160600967867
306,-1693.8160600967867
307,-1693.8160600967867
308,-1693.8160600967867
309,-1693.8160600967867
310,-1693.8160600967867
311,-1693.8160600967867
312,-1693.8160600967867
313,-1693.8160600967867
314,-1693.8160600967867
315,-1693.8160600967867
316,-1693.8160600967867
317,-1693.8160600967867
318,-1693.8160600967867
319,-1693.8160600967867
320,-1693.8160600967867
321,-1693.8160600967867
322,-1693.8160600967867
323,-1693.8160600967867
324,-1693.8160600967867
325,-1693.8160600967867
326,-1693.8160600967867
327,-1693.8160600967867
328,-1693.8160600967867
329,-1693.8160600967867
330,-1693.8160600967867
331,-1693.8160600967867
332,-1693.8160600967867
333,-1693.8160600967867
334,-1693.8160600967867
335,-1693.8160600967867
336,-1693.8160600967867
337,-1693.8160600967867
338,-1693.8160600967867
339,-1693.8160600967867
340,-1693.8160600967867
341,-1693.8160600967867
342,-1693.8160600967867
343,-1693.8160600967867
344,-1693.8160600967867
345,-1693.8160600967867
346,-1693.8160600967867
347,-1693.8160600967867
348,-1693.8160600967867
349,-1693.8160600967867
350,-1693.8160600967867
351,-1693.8160600967867
352,-1693.8160600967867
353,-1693.8160600967867
354,-1693.8160600967867
355,-1693.8160600967867
356,-1693.8160600967867
357,-1693.8160600967867
358,-1693.8160600967867
359,-1693.8160600967867
360,-1693.8160600967867
361,-1693.8160600967867
362,-1693.8160600967867
363,-1693.8160600967867
364,-1693.8160600967867
365,-1693.8160600967867
366,-1693.8160600967867
367,-1693.8160600967867
368,-1693.8160600967867
369,-1693.8160600967867
370,-1693.8160600967867
371,-1693.8160600967867
372,-1693.8160600967867
373,-1693.8160600967867
374,-1693.8160600967867
375,-1693.8160600967867
376,-1693.8160600967867
377,-1693.8160600967867
378,-1693.8160600967867
379,-1693.8160600967867
380,-1693.8160600967867
381,-1693.8160600967867
382,-1693.8160600967867
383,-1693.8160600967867
384,-1693.8160600967867
385,-1693.8160600967867
386,-1693.8160600967867
387,-1693.8160600967867
388,-1693.8160600967867
389,-1693.8160600967867
390,-1693.8160600967867
391,-1693.8160600967867
392,-1693.8160600967867
393,-1693.8160600967867
394,-1693.8160600967867
395,-1693.8160600967867
396,-1693.8160600967867
397,-1693.8160600967867
398,-1693.8160600967867
399,-1693.8160600967867
400,-1693.8160600967867
401,-1693.8160600967867
402,-1693.8160600967867
403,-1693.8160600967867
404,-1693.8160600967867
405,-1693.8160600967867
406,-1693.8160600967867
407,-1693.8160600967867
408,-1693.8160600967867
409,-1693.8160600967867
410,-1693.8160600967867
411,-1693.8160600967867
412,-1693.8160600967867
413,-1693.8160600967867
414,-1693.8160600967867
415,-1693.8160600967867
416,-1693.8160600967867
417,-1693.8160600967867
418,-1693.8160600967867
419,-1693.8160600967867
420,-1693.8160600967867
421,-1693.8160600967867
422,-1693.8160600967867
423,-1693.8160600967867
424,-1693.8160600967867
425,-1693.8160600967867
426,-1693.8160600967867
427,-1693.8160600967867
428,-1693.8160600967867
429,-1693.8160600967867
430,-1693.8160600967867
431,-1693.8160600967867
432,-1693.8160600967867
433,-1693.8160600967867
434,-1693.8160600967867
435,-1693.8160600967867
436,-1693.8160600967867
437,-1693.8160600967867
438,-1693.8160600967867
439,-1693.8160600967867
440,-1693.8160600967867
441,-1693.8160600967867
442,-1693.8160600967867
443,-1693.8160600967867
444,-1693.8160600967867
445,-1693.8160600967867
446,-1693.8160600967867
447,-1693.8160600967867
448,-1693.8160600967867
449,-1693.8160600967867
450,-1693.8160600967867
451,-1693.8160600967867
452,-1693.8160600967867
453,-1693.8160600967867
454,-1693.8160600967867
455,-1693.8160600967867
456,-1693.8160600967867
457,-1693.8160600967867
458,-1693.8160600967867
459,-1693.8160600967867
460,-1693.8160600967867
461,-1693.8160600967867
462,-1693.8160600967867
463,-1693.8160600967867
464,-1693.8160600967867
465,-1693.8160600967867
466,-1693.8160600967867
467,-1693.8160600967867
468,-1693.8160600967867
469,-1693.8160600967867
470,-1693.8160600967867
471,-1693.8160600967867
472,-1693.8160600967867
473,-1693.8160600967867
474,-1693.8160600967867
475,-1693.8160600967867
476,-1693.8160600967867
477,-1693.8160600967867
478,-1693.8160600967867
479,-1693.8160600967867
480,-1693.8160600967867
481,-1693.8160600967867
482,-1693.8160600967867
483,-1693.8160600967867
484,-1693.8160600967867
485,-1693.8160600967867
486,-1693.8160600967867
487,-1693.8160600967867
488,-1693.8160600967867
489,-1693.8160600967867
490,-1693.8160600967867
491,-1693.8160600967867
492,-1693.8160600967867
493,-1693.8160600967867
494,-1693.8160600967867
495,-1693.8160600967867
496,-1693.8160600967867
497,-1693.8160600967867
498,-1693.8160600967867
499,-1693.8160600967867
500,-1693.8160600967867
501,-1693.8160600967867
502,-1693.8160600967867
503,-1693.8160600967867
504,-1693.8160600967867
505,-1693.8160600967867
506,-1693.8160600967867
507,-1693.8160600967867
508,-1693.8160600967867
509,-1693.8160600967867
510,-1693.8160600967867
511,-1693.8160600967867
512,-1693.8160600967867
513,-1693.8160600967867
514,-1693.8160600967867
515,-1693.8160600967867
516,-1693.8160600967867
517,-1693.8160600967867
518,-1693.8160600967867
519,-1693.8160600967867
520,-1693.8160600967867
521,-1693.8160600967867
522,-1693.8160600967867
523,-1693.8160600967867
524,-1693.8160600967867
525,-1693.8160600967867
526,-1693.8160600967867
527,-1693.8160600967867
528,-1693.8160600967867
529,-1693.8160600967867
530,-1693.8160600967867
531,-1693.8160600967867
532,-1693.8160600967867
533,-1693.8160600967867
534,-1693.8160600967867
535,-1693.8160600967867
536,-1693.8160600967867
537,-1693.8160600967867
538,-1693.8160600967867
539,-1693.8160600967867
540,-1693.8160600967867
541,-1693.8160600967867
542,-1693.8160600967867
543,-1693.8160600967867
544,-1693.8160600967867
545,-1693.8160600967867
546,-1693.8160600967867
547,-1693.8160600967867
548,-1693.8160600967867
549,-1693.8160600967867
550,-1693.8160600967867
551,-1693.8160600967867
552,-1693.8160600967867
553,-1693.8160600967867
554,-1693.8160600967867
555,-1693.8160600967867
556,-1693.8160600967867
557,-1693.8160600967867
558,-1693.8160600967867
559,-1693.8160600967867
560,-1691.3471056415638
561,-1691.3471056415638
562,-1691.3471056415638
563,-1691.3471056415638
564,-1691.3471056415638
565,-1691.3471056415638
566,-1691.3471056415638
567,-1691.3471056415638
568,-1691.3471056415638
569,-1691.3471056415638
570,-1691.3471056415638
571,-1691.3471056415638
572,-1691.3471056415638
573,-1691.3471056415638
574,-1691.3471056415638
575,-1691.3471056415638
576,-1691.3471056415638
577,-1691.3471056415638
578,-1691.3471056415638
579,-1691.3471056415638
580,-1691.3471056415638
581,-1691.3471056415638
582,-1691.3471056415638
583,-1691.3471056415638
584,-1691.3471056415638
585,-1691.3471056415638
586,-1691.3471056415638
587,-1691.3471056415638
588,-1691.3471056415638
589,-1691.3471056415638
590,-1691.3471056415638
591,-1691.3471056415638
592,-1691.3471056415638
593,-1691.3471056415638
594,-1691.3471056415638
595,-1691.3471056415638
596,-1691.3471056415638
597,-1691.3471056415638
598,-1691.3471056415638
599,-1691.3471056415638
600,-1691.3471056415638
601,-1691.3471056415638
602,-1691.3471056415638
603,-1691.3471056415638
604,-1691.3471056415638
605,-1691.3471056415638
606,-1691.3471056415638
607,-1691.3471056415638
608,-1691.3471056415638
609,-1691.3471056415638
610,-1691.3471056415638
611,-1691.3471056415638
612,-1685.3073368750183
613,-1685.3073368750183
614,-1685.3073368750183
615,-1685.3073368750183
616,-1685.3073368750183
617,-1685.3073368750183
618,-1685.3073368750183
619,-1685.3073368750183
620,-1685.3073368750183
621,-1685.3073368750183
622,-1685.3073368750183
623,-1685.3073368750183
624,-1685.3073368750183
625,-1685.3073368750183
626,-1685.3073368750183
627,-1685.3073368750183
628,-1685.3073368750183
629,-1685.3073368750183
630,-1685.3073368750183
631,-1685.3073368750183
632,-1685.3073368750183
633,-1685.3073368750183
634,-1685.3073368750183
635,-1685.3073368750183
636,-1685.3073368750183
637,-1685.3073368750183
638,-1685.3073368750183
639,-1685.3073368750183
640,-1685.3073368750183
641,-1685.3073368750183
642,-1685.3073368750183
643,-1685.3073368750183
644,-1685.3073368750183
645,-1685.3073368750183
646,-1685.3073368750183
647,-1685.3073368750183
648,-1685.3073368750183
649,-1685.3073368750183
650,-1685.3073368750183
651,-1685.3073368750183
652,-1685.3073368750183
653,-1685.3073368750183
654,-1685.3073368750183
655,-1685.3073368750183
656,-1685.3073368750183
657,-1685.3073368750183
658,-1685.3073368750183
659,-1685.3073368750183
660,-1685.3073368750183
661,-1685.3073368750183
662,-1685.3073368750183
663,-1685.3073368750183
664,-1685.3073368750183
665,-1685.3073368750183
666,-1685.3073368750183
667,-1685.3073368750183
668,-1685.3073368750183
669,-1685.3073368750183
670,-1685.3073368750183
671,-1678.1484663919384
672,-1678.1484663919384
673,-1678.1484663919384
674,-1678.1484663919384
675,-1678.1484663919384
676,-1678.1484663919384
677,-1678.1484663919384
678,-1678.1484663919384
679,-1678.1484663919384
680,-1678.1484663919384
681,-1678.1484663919384
682,-1678.1484663919384
683,-1678.1484663919384
684,-1678.1484663919384
685,-1678.1484663919384
686,-1678.1484663919384
687,-1678.1484663919384
688,-1678.1484663919384
689,-1678.1484663919384
690,-1678.1484663919384
691,-1678.1484663919384
692,-1678.1484663919384
693,-1678.1484663919384
694,-1678.1484663919384
695,-1678.1484663919384
696,-1678.1484663919384
697,-1678.1484663919384
698,-1678.1484663919384
699,-1678.1484663919384
700,-1678.1484663919384
701,-1678.1484663919384
702,-1678.1484663919384
703,-1678.1484663919384
704,-1678.1484663919384
705,-1678.1484663919384
706,-1678.1484663919384
707,-1678.1484663919384
708,-1678.1484663919384
709,-1678.1484663919384
710,-1678.1484663919384
711,-1678.1484663919384
712,-1678.1484663919384
713,-1678.1484663919384
714,-1678.1484663919384
715,-1678.1484663919384
716,-1678.1484663919384
717,-1678.1484663919384
718,-1678.1484663919384
719,-1678.1484663919384
720,-1678.1484663919384
721,-1678.1484663919384
722,-1678.1484663919384
723,-1678.1484663919384
724,-1678.1484663919384
725,-1678.1484663919384
726,-1678.1484663919384
727,-1678.1484663919384
728,-1678.1484663919384
729,-1678.1484663919384
730,-1678.1484663919384
731,-1678.1484663919384
732,-1678.1484663919384
733,-1678.1484663919384
734,-1678.1484663919384
735,-1678.1484663919384
736,-1678.1484663919384
737,-1678.1484663919384
738,-1678.1484663919384
739,-1678.1484663919384
740,-1678.1484663919384
741,-1678.1484663919384
742,-1678.1484663919384
743,-1678.1484663919384
744,-1678.1484663919384
745,-1678.1484663919384
746,-1678.1484663919384
747,-1678.1484663919384
748,-1678.1484663919384
749,-1678.1484663919384
750,-1678.1484663919384
751,-1678.1484663919384
752,-1678.1484663919384
753,-1678.1484663919384
754,-1678.1484663919384
755,-1678.1484663919384
756,-1678.1484663919384
757,-1678.1484663919384
758,-1678.1484663919384
759,-1678.1484663919384
760,-1678.1484663919384
761,-1678.1484663919384
762,-1678.1484663919384
763,-1678.1484663919384
764,-1678.1484663919384
765,-1678.1484663919384
766,-1678.1484663919384
767,-1678.1484663919384
768,-1678.1484663919384
769,-1678.1484663919384
770,-1678.1484663919384
771,-1678.1484663919384
772,-1678.1484663919384
773,-1678.1484663919384
774,-1678.1484663919384
775,-1678.1484663919384
776,-1678.1484663919384
777,-1678.1484663919384
778,-1678.1484663919384
779,-1678.1484663919384
780,-1678.1484663919384
781,-1678.1484663919384
782,-1678.1484663919384
783,-1678.1484663919384
784,-1678.1484663919384
785,-1678.1484663919384
786,-1678.1484663919384
787,-1678.1484663919384
788,-1678.1484663919384
789,-1678.1484663919384
790,-1678.1484663919384
791,-1678.1484663919384
792,-1678.1484663919384
793,-1678.1484663919384
794,-1678.1484663919384
795,-1678.1484663919384
796,-1678.1484663919384
797,-1678.1484663919384
798,-1678.1484663919384
799,-1678.1484663919384
800,-1678.1484663919384
801,-1678.1484663919384
802,-1678.1484663919384
803,-1678.1484663919384
804,-1678.1484663919384
805,-1678.1484663919384
806,-1678.1484663919384
807,-1678.1484663919384
808,-1678.1484663919384
809,-1678.1484663919384
810,-1678.1484663919384
811,-1678.1484663919384
812,-1678.1484663919384
813,-1678.1484663919384
814,-1678.1484663919384
815,-1678.1484663919384
816,-1678.1484663919384
817,-1678.1484663919384
818,-1678.1484663919384
819,-1678.1484663919384
820,-1678.1484663919384
821,-1678.1484663919384
822,-1678.1484663919384
823,-1678.1484663919384
824,-1678.1484663919384
825,-1678.1484663919384
826,-1678.1484663919384
827,-1678.1484663919384
828,-1678.1484663919384
829,-1678.1484663919384
830,-1678.1484663919384
831,-1678.1484663919384
832,-1678.1484663919384
833,-1678.1484663919384
834,-1678.1484663919384
835,-1678.1484663919384
836,-1678.1484663919384
837,-1678.1484663919384
838,-1678.1484663919384
839,-1678.1484663919384
840,-1678.1484663919384
841,-1678.1484663919384
842,-1678.1484663919384
843,-1678.1484663919384
844,-1678.1484663919384
845,-1678.1484663919384
846,-1678.1484663919384
847,-1678.1484663919384
848,-1678.1484663919384
849,-1678.1484663919384
850,-1678.1484663919384
851,-1678.1484663919384
852,-1678.1484663919384
853,-1678.1484663919384
854,-1678.1484663919384
855,-1678.1484663919384
856,-1678.1484663919384
857,-1678.1484663919384
858,-1678.1484663919384
859,-1678.1484663919384
860,-1678.1484663919384
861,-1678.1484663919384
862,-1678.1484663919384
863,-1678.1484663919384
864,-1678.1484663919384
865,-1678.1484663919384
866,-1678.1484663919384
867,-1678.1484663919384
868,-1678.1484663919384
869,-1678.1484663919384
870,-1678.1484663919384
871,-1678.1484663919384
872,-1678.1484663919384
873,-1678.1484663919384
874,-1678.1484663919384
875,-1678.1484663919384
876,-1678.1484663919384
877,-1678.1484663919384
878,-1678.1484663919384
879,-1678.1484663919384
880,-1678.1484663919384
881,-1678.1484663919384
882,-1678.1484663919384
883,-1678.1484663919384
884,-1678.1484663919384
885,-1678.1484663919384
886,-1678.1484663919384
887,-1678.1484663919384
888,-1678.1484663919384
889,-1678.1484663919384
890,-1678.1484663919384
891,-1678.1484663919384
892,-1678.1484663919384
893,-1678.1484663919384
894,-1678.1484663919384
895,-1678.1484663919384
896,-1678.1484663919384
897,-1678.1484663919384
898,-1678.1484663919384
899,-1678.1484663919384
900,-1678.1484663919384
901,-1678.1484663919384
902,-1678.1484663919384
903,-1678.1484663919384
904,-1678.1484663919384
905,-1678.1484663919384
906,-1678.1484663919384
907,-1678.1484663919384
908,-1678.1484663919384
909,-1678.1484663919384
910,-1678.1484663919384
911,-1678.1484663919384
912,-1678.1484663919384
913,-1678.1484663919384
914,-1678.1484663919384
915,-1678.1484663919384
916,-1678.1484663919384
917,-1678.1484663919384
918,-1678.1484663919384
919,-1678.1484663919384
920,-1678.1484663919384
921,-1678.1484663919384
922,-1678.1484663919384
923,-1678.1484663919384
924,-1678.1484663919384
925,-1678.1484663919384
926,-1678.1484663919384
927,-1678.1484663919384
928,-1678.1484663919384
929,-1678.1484663919384
930,-1678.1484663919384
931,-1678.1484663919384
932,-1678.1484663919384
933,-1678.1484663919384
934,-1678.1484663919384
935,-1678.1484663919384
936,-1678.1484663919384
937,-1678.1484663919384
938,-1678.1484663919384
939,-1678.1484663919384
940,-1678.1484663919384
941,-1678.1484663919384
942,-1678.1484663919384
943,-1678.1484663919384
944,-1678.1484663919384
945,-1678.1484663919384
946,-1678.1484663919384
947,-1678.1484663919384
948,-1678.1484663919384
949,-1678.1484663919384
950,-1678.1484663919384
951,-1678.1484663919384
952,-1678.1484663919384
953,-1678.1484663919384
954,-1678.1484663919384
955,-1678.1484663919384
956,-1678.1484663919384
957,-1678.1484663919384
958,-1678.1484663919384
959,-1678.1484663919384
960,-1678.1484663919384
961,-1678.1484663919384
962,-1678.1484663919384
963,-1678.1484663919384
964,-1678.1484663919384
965,-1678.1484663919384
966,-1678.1484663919384
967,-1678.1484663919384
968,-1678.1484663919384
969,-1678.1484663919384
970,-1678.1484663919384
971,-1678.1484663919384
972,-1678.1484663919384
973,-1678.1484663919384
974,-1678.1484663919384
975,-1678.1484663919384
976,-1678.1484663919384
977,-1678.1484663919384
978,-1678.1484663919384
979,-1678.1484663919384
980,-1678.1484663919384
981,-1678.1484663919384
982,-1678.1484663919384
983,-1678.1484663919384
984,-1678.1484663919384
985,-1678.1484663919384
986,-1678.1484663919384
987,-1678.1484663919384
988,-1678.1484663919384
989,-1678.1484663919384
990,-1678.1484663919384
991,-1678.1484663919384
992,-1678.1484663919384
993,-1678.1484663919384
994,-1678.1484663919384
995,-1678.1484663919384
996,-1678.1484663919384
997,-1678.1484663919384
998,-1678.1484663919384
999,-1678.1484663919384
1000,-1678.1484663919384
