iteration,all_current_accepted_likelihoods
1,-1891.593992863545
2,-1861.5393235382764
3,-1861.5393235382764
4,-1861.5393235382764
5,-1853.9542960521774
6,-1795.4240342052585
7,-1748.154247916631
8,-1748.154247916631
9,-1748.154247916631
10,-1748.154247916631
11,-1748.154247916631
12,-1748.154247916631
13,-1748.154247916631
14,-1744.820192261502
15,-1744.820192261502
16,-1744.820192261502
17,-1705.3236201225448
18,-1705.3236201225448
19,-1687.0683764594683
20,-1687.0683764594683
21,-1687.0683764594683
22,-1687.0683764594683
23,-1687.0683764594683
24,-1687.0683764594683
25,-1687.0683764594683
26,-1687.0683764594683
27,-1687.0683764594683
28,-1687.0683764594683
29,-1687.0683764594683
30,-1687.0683764594683
31,-1687.0683764594683
32,-1687.0683764594683
33,-1687.0683764594683
34,-1687.0683764594683
35,-1687.0683764594683
36,-1687.0683764594683
37,-1687.0683764594683
38,-1687.0683764594683
39,-1687.0683764594683
40,-1687.0683764594683
41,-1687.0683764594683
42,-1687.0683764594683
43,-1687.0683764594683
44,-1687.0683764594683
45,-1687.0683764594683
46,-1687.0683764594683
47,-1687.0683764594683
48,-1687.0683764594683
49,-1687.0683764594683
50,-1687.0683764594683
51,-1687.0683764594683
52,-1687.0683764594683
53,-1687.0683764594683
54,-1687.0683764594683
55,-1687.0683764594683
56,-1687.0683764594683
57,-1687.0683764594683
58,-1687.0683764594683
59,-1687.0683764594683
60,-1687.0683764594683
61,-1687.0701438612602
62,-1687.0701438612602
63,-1687.0701438612602
64,-1687.0701438612602
65,-1687.0701438612602
66,-1687.0701438612602
67,-1687.0701438612602
68,-1687.0701438612602
69,-1687.0701438612602
70,-1687.0701438612602
71,-1687.0701438612602
72,-1687.0701438612602
73,-1687.0701438612602
74,-1687.0701438612602
75,-1687.0701438612602
76,-1687.0701438612602
77,-1687.0701438612602
78,-1687.0701438612602
79,-1687.0701438612602
80,-1687.0701438612602
81,-1687.0701438612602
82,-1687.0701438612602
83,-1687.0701438612602
84,-1687.0701438612602
85,-1687.0701438612602
86,-1687.0701438612602
87,-1687.0701438612602
88,-1687.0701438612602
89,-1687.0701438612602
90,-1687.0701438612602
91,-1687.0701438612602
92,-1687.0701438612602
93,-1687.0701438612602
94,-1687.0701438612602
95,-1687.0701438612602
96,-1687.0701438612602
97,-1687.0701438612602
98,-1687.0701438612602
99,-1687.0701438612602
100,-1687.0701438612602
101,-1687.0701438612602
102,-1687.0701438612602
103,-1687.0701438612602
104,-1687.0701438612602
105,-1687.0701438612602
106,-1681.8053124723417
107,-1681.8053124723417
108,-1681.8053124723417
109,-1681.8053124723417
110,-1681.8053124723417
111,-1681.8053124723417
112,-1681.8053124723417
113,-1681.8053124723417
114,-1681.8053124723417
115,-1681.8053124723417
116,-1681.8053124723417
117,-1681.8053124723417
118,-1681.8053124723417
119,-1681.8053124723417
120,-1681.8053124723417
121,-1681.8053124723417
122,-1681.8053124723417
123,-1681.8053124723417
124,-1681.8053124723417
125,-1681.8053124723417
126,-1681.8053124723417
127,-1681.8053124723417
128,-1681.8053124723417
129,-1681.8053124723417
130,-1681.8053124723417
131,-1681.8053124723417
132,-1681.8053124723417
133,-1681.8053124723417
134,-1681.8053124723417
135,-1681.8053124723417
136,-1681.8053124723417
137,-1681.8053124723417
138,-1681.8053124723417
139,-1681.8053124723417
140,-1681.8053124723417
141,-1681.8053124723417
142,-1681.8053124723417
143,-1681.8053124723417
144,-1681.8053124723417
145,-1681.8053124723417
146,-1681.8053124723417
147,-1681.8053124723417
148,-1681.8053124723417
149,-1681.8053124723417
150,-1681.8053124723417
151,-1681.8053124723417
152,-1681.8053124723417
153,-1681.8053124723417
154,-1681.8053124723417
155,-1681.8053124723417
156,-1681.8053124723417
157,-1681.8053124723417
158,-1681.8053124723417
159,-1681.8053124723417
160,-1681.8053124723417
161,-1681.8053124723417
162,-1681.8053124723417
163,-1681.8053124723417
164,-1681.8053124723417
165,-1681.8053124723417
166,-1681.8053124723417
167,-1681.8053124723417
168,-1681.8053124723417
169,-1681.8053124723417
170,-1681.8053124723417
171,-1681.8053124723417
172,-1681.8053124723417
173,-1681.8053124723417
174,-1681.8053124723417
175,-1681.8053124723417
176,-1681.8053124723417
177,-1681.8053124723417
178,-1681.8053124723417
179,-1681.8053124723417
180,-1681.8053124723417
181,-1681.8053124723417
182,-1681.8053124723417
183,-1681.8053124723417
184,-1681.8053124723417
185,-1681.8053124723417
186,-1681.8053124723417
187,-1681.8053124723417
188,-1681.8053124723417
189,-1681.8053124723417
190,-1681.8053124723417
191,-1681.8053124723417
192,-1681.8053124723417
193,-1681.8053124723417
194,-1681.8053124723417
195,-1681.8053124723417
196,-1681.8053124723417
197,-1681.8053124723417
198,-1681.8053124723417
199,-1681.8053124723417
200,-1681.8053124723417
201,-1681.8053124723417
202,-1681.8053124723417
203,-1681.8053124723417
204,-1681.8053124723417
205,-1681.8053124723417
206,-1681.8053124723417
